STNAME,CTYNAME,YEAR,POPULATION
Louisiana,Washington Parish,2004,43748
Louisiana,Webster Parish,2004,40844
Louisiana,West Baton Rouge Parish,2004,21730
Louisiana,West Carroll Parish,2004,11875
Louisiana,West Feliciana Parish,2004,14971
Louisiana,Winn Parish,2004,15883
Louisiana,Acadia Parish,2005,58750
Louisiana,Allen Parish,2005,24864
Louisiana,Ascension Parish,2005,89382
Louisiana,Assumption Parish,2005,22864
Louisiana,Avoyelles Parish,2005,41313
Louisiana,Beauregard Parish,2005,34225
Louisiana,Bienville Parish,2005,14979
Louisiana,Bossier Parish,2005,105152
Louisiana,Caddo Parish,2005,250339
Louisiana,Calcasieu Parish,2005,184399
Louisiana,Caldwell Parish,2005,10382
Louisiana,Cameron Parish,2005,9576
Louisiana,Catahoula Parish,2005,10252
Louisiana,Claiborne Parish,2005,16291
Louisiana,Concordia Parish,2005,18913
Louisiana,De Soto Parish,2005,25953
Louisiana,East Baton Rouge Parish,2005,411859
Louisiana,East Carroll Parish,2005,8494
Louisiana,East Feliciana Parish,2005,20524
Louisiana,Evangeline Parish,2005,35189
Louisiana,Franklin Parish,2005,20135
Louisiana,Grant Parish,2005,19282
Louisiana,Iberia Parish,2005,73599
Louisiana,Iberville Parish,2005,32180
Louisiana,Jackson Parish,2005,15053
Louisiana,Jefferson Parish,2005,451652
Louisiana,Jefferson Davis Parish,2005,30896
Louisiana,Lafayette Parish,2005,197342
Louisiana,Lafourche Parish,2005,91362
Louisiana,LaSalle Parish,2005,13887
Louisiana,Lincoln Parish,2005,42655
Louisiana,Livingston Parish,2005,107415
Louisiana,Madison Parish,2005,12086
Louisiana,Morehouse Parish,2005,29418
Louisiana,Natchitoches Parish,2005,38787
Louisiana,Orleans Parish,2005,455188
Louisiana,Ouachita Parish,2005,148438
Louisiana,Plaquemines Parish,2005,28549
Louisiana,Pointe Coupee Parish,2005,21796
Louisiana,Rapides Parish,2005,127846
Louisiana,Red River Parish,2005,9205
Louisiana,Richland Parish,2005,20293
Louisiana,Sabine Parish,2005,23402
Louisiana,St. Bernard Parish,2005,64951
Louisiana,St. Charles Parish,2005,50116
Louisiana,St. Helena Parish,2005,10171
Louisiana,St. James Parish,2005,20740
Louisiana,St. John the Baptist Parish,2005,45597
Louisiana,St. Landry Parish,2005,88593
Louisiana,St. Martin Parish,2005,50010
Louisiana,St. Mary Parish,2005,50871
Louisiana,St. Tammany Parish,2005,217407
Louisiana,Tangipahoa Parish,2005,106221
Louisiana,Tensas Parish,2005,5956
Louisiana,Terrebonne Parish,2005,106192
Louisiana,Union Parish,2005,22734
Louisiana,Vermilion Parish,2005,54909
Louisiana,Vernon Parish,2005,50262
Louisiana,Washington Parish,2005,43919
Louisiana,Webster Parish,2005,40817
Louisiana,West Baton Rouge Parish,2005,21531
Louisiana,West Carroll Parish,2005,11784
Louisiana,West Feliciana Parish,2005,15028
Louisiana,Winn Parish,2005,15716
Louisiana,Acadia Parish,2006,59585
Louisiana,Allen Parish,2006,25562
Louisiana,Ascension Parish,2006,95986
Louisiana,Assumption Parish,2006,23073
Louisiana,Avoyelles Parish,2006,42384
Louisiana,Beauregard Parish,2006,34624
Louisiana,Bienville Parish,2006,14922
Louisiana,Bossier Parish,2006,107741
Louisiana,Caddo Parish,2006,253344
Louisiana,Calcasieu Parish,2006,182944
Louisiana,Caldwell Parish,2006,10376
Louisiana,Cameron Parish,2006,7457
Louisiana,Catahoula Parish,2006,10402
Louisiana,Claiborne Parish,2006,16435
Louisiana,Concordia Parish,2006,19144
Louisiana,De Soto Parish,2006,26081
Louisiana,East Baton Rouge Parish,2006,430886
Louisiana,East Carroll Parish,2006,8323
Louisiana,East Feliciana Parish,2006,21002
Louisiana,Evangeline Parish,2006,35641
Louisiana,Franklin Parish,2006,20059
Louisiana,Grant Parish,2006,19731
Louisiana,Iberia Parish,2006,74481
Louisiana,Iberville Parish,2006,32885
Louisiana,Jackson Parish,2006,15209
Louisiana,Jefferson Parish,2006,420683
Louisiana,Jefferson Davis Parish,2006,31177
Louisiana,Lafayette Parish,2006,203659
Louisiana,Lafourche Parish,2006,92780
Louisiana,LaSalle Parish,2006,14008
Louisiana,Lincoln Parish,2006,42556
Louisiana,Livingston Parish,2006,113529
Louisiana,Madison Parish,2006,11942
Louisiana,Morehouse Parish,2006,29152
Louisiana,Natchitoches Parish,2006,38833
Louisiana,Orleans Parish,2006,208548
Louisiana,Ouachita Parish,2006,149989
Louisiana,Plaquemines Parish,2006,21293
Louisiana,Pointe Coupee Parish,2006,22405
Louisiana,Rapides Parish,2006,132436
Louisiana,Red River Parish,2006,9177
Louisiana,Richland Parish,2006,20436
Louisiana,Sabine Parish,2006,23603
Louisiana,St. Bernard Parish,2006,14493
Louisiana,St. Charles Parish,2006,51759
Louisiana,St. Helena Parish,2006,10659
Louisiana,St. James Parish,2006,21159
Louisiana,St. John the Baptist Parish,2006,47697
Louisiana,St. Landry Parish,2006,90756
Louisiana,St. Martin Parish,2006,51180
Louisiana,St. Mary Parish,2006,51569
Louisiana,St. Tammany Parish,2006,223062
Louisiana,Tangipahoa Parish,2006,113119
Louisiana,Tensas Parish,2006,5978
Louisiana,Terrebonne Parish,2006,108115
Louisiana,Union Parish,2006,22870
Louisiana,Vermilion Parish,2006,55313
Louisiana,Vernon Parish,2006,48467
Louisiana,Washington Parish,2006,44017
Louisiana,Webster Parish,2006,40869
Louisiana,West Baton Rouge Parish,2006,22181
Louisiana,West Carroll Parish,2006,11635
Louisiana,West Feliciana Parish,2006,15266
Louisiana,Winn Parish,2006,15680
Louisiana,Acadia Parish,2007,59715
Louisiana,Allen Parish,2007,25845
Louisiana,Ascension Parish,2007,99702
Louisiana,Assumption Parish,2007,23093
Louisiana,Avoyelles Parish,2007,42197
Louisiana,Beauregard Parish,2007,34775
Louisiana,Bienville Parish,2007,14880
Louisiana,Bossier Parish,2007,108931
Louisiana,Caddo Parish,2007,252414
Louisiana,Calcasieu Parish,2007,184318
Louisiana,Caldwell Parish,2007,10379
Louisiana,Cameron Parish,2007,7228
Louisiana,Catahoula Parish,2007,10452
Louisiana,Claiborne Parish,2007,16431
Louisiana,Concordia Parish,2007,18924
Louisiana,De Soto Parish,2007,26317
Louisiana,East Baton Rouge Parish,2007,430700
Louisiana,East Carroll Parish,2007,8260
Louisiana,East Feliciana Parish,2007,20902
Louisiana,Evangeline Parish,2007,35834
Louisiana,Franklin Parish,2007,20028
Louisiana,Grant Parish,2007,19774
Louisiana,Iberia Parish,2007,74810
Louisiana,Iberville Parish,2007,32915
Louisiana,Jackson Parish,2007,15075
Louisiana,Jefferson Parish,2007,440339
Louisiana,Jefferson Davis Parish,2007,31037
Louisiana,Lafayette Parish,2007,205203
Louisiana,Lafourche Parish,2007,92881
Louisiana,LaSalle Parish,2007,13993
Louisiana,Lincoln Parish,2007,42695
Louisiana,Livingston Parish,2007,117028
Louisiana,Madison Parish,2007,11796
Louisiana,Morehouse Parish,2007,28588
Louisiana,Natchitoches Parish,2007,38957
Louisiana,Orleans Parish,2007,288113
Louisiana,Ouachita Parish,2007,149880
Louisiana,Plaquemines Parish,2007,21353
Louisiana,Pointe Coupee Parish,2007,22447
Louisiana,Rapides Parish,2007,132943
Louisiana,Red River Parish,2007,9137
Louisiana,Richland Parish,2007,20429
Louisiana,Sabine Parish,2007,23701
Louisiana,St. Bernard Parish,2007,33439
Louisiana,St. Charles Parish,2007,51946
Louisiana,St. Helena Parish,2007,10581
Louisiana,St. James Parish,2007,21245
Louisiana,St. John the Baptist Parish,2007,47910
Louisiana,St. Landry Parish,2007,91291
Louisiana,St. Martin Parish,2007,51623
Louisiana,St. Mary Parish,2007,51163
Louisiana,St. Tammany Parish,2007,226315
Louisiana,Tangipahoa Parish,2007,115701
Louisiana,Tensas Parish,2007,5778
Louisiana,Terrebonne Parish,2007,108627
Louisiana,Union Parish,2007,22708
Louisiana,Vermilion Parish,2007,55629
Louisiana,Vernon Parish,2007,47171
Louisiana,Washington Parish,2007,45059
Louisiana,Webster Parish,2007,40742
Louisiana,West Baton Rouge Parish,2007,22636
Louisiana,West Carroll Parish,2007,11468
Louisiana,West Feliciana Parish,2007,15130
Louisiana,Winn Parish,2007,15541
Louisiana,Acadia Parish,2008,59936
Louisiana,Allen Parish,2008,25735
Louisiana,Ascension Parish,2008,102461
Louisiana,Assumption Parish,2008,23026
Louisiana,Avoyelles Parish,2008,42517
Louisiana,Beauregard Parish,2008,35099
Louisiana,Bienville Parish,2008,14731
Louisiana,Bossier Parish,2008,110292
Louisiana,Caddo Parish,2008,252614
Louisiana,Calcasieu Parish,2008,185872
Louisiana,Caldwell Parish,2008,10424
Louisiana,Cameron Parish,2008,7100
Louisiana,Catahoula Parish,2008,10553
Louisiana,Claiborne Parish,2008,16281
Louisiana,Concordia Parish,2008,18924
Louisiana,De Soto Parish,2008,26483
Louisiana,East Baton Rouge Parish,2008,431024
Louisiana,East Carroll Parish,2008,8140
Louisiana,East Feliciana Parish,2008,20958
Louisiana,Evangeline Parish,2008,35455
Louisiana,Franklin Parish,2008,19949
Louisiana,Grant Parish,2008,19974
Louisiana,Iberia Parish,2008,75020
Louisiana,Iberville Parish,2008,32899
Louisiana,Jackson Parish,2008,15156
Louisiana,Jefferson Parish,2008,444655
Louisiana,Jefferson Davis Parish,2008,31100
Louisiana,Lafayette Parish,2008,207659
Louisiana,Lafourche Parish,2008,93556
Louisiana,LaSalle Parish,2008,14012
Louisiana,Lincoln Parish,2008,42813
Louisiana,Livingston Parish,2008,121080
Louisiana,Madison Parish,2008,11739
Louisiana,Morehouse Parish,2008,28425
Louisiana,Natchitoches Parish,2008,39050
Louisiana,Orleans Parish,2008,336644
Louisiana,Ouachita Parish,2008,150317
Louisiana,Plaquemines Parish,2008,21138
Louisiana,Pointe Coupee Parish,2008,22536
Louisiana,Rapides Parish,2008,133477
Louisiana,Red River Parish,2008,9061
Louisiana,Richland Parish,2008,20495
Louisiana,Sabine Parish,2008,23706
Louisiana,St. Bernard Parish,2008,37669
Louisiana,St. Charles Parish,2008,51619
Louisiana,St. Helena Parish,2008,10561
Louisiana,St. James Parish,2008,21083
Louisiana,St. John the Baptist Parish,2008,47438
Louisiana,St. Landry Parish,2008,91948
Louisiana,St. Martin Parish,2008,52114
Louisiana,St. Mary Parish,2008,51005
Louisiana,St. Tammany Parish,2008,229384
Louisiana,Tangipahoa Parish,2008,117417
Louisiana,Tensas Parish,2008,5671
Louisiana,Terrebonne Parish,2008,109161
Louisiana,Union Parish,2008,22664
Louisiana,Vermilion Parish,2008,56068
Louisiana,Vernon Parish,2008,44857
Louisiana,Washington Parish,2008,45554
Louisiana,Webster Parish,2008,40625
Louisiana,West Baton Rouge Parish,2008,22629
Louisiana,West Carroll Parish,2008,11383
Louisiana,West Feliciana Parish,2008,15192
Louisiana,Winn Parish,2008,15385
Louisiana,Acadia Parish,2009,60095
Louisiana,Allen Parish,2009,25636
Louisiana,Ascension Parish,2009,104822
Louisiana,Assumption Parish,2009,22874
Louisiana,Avoyelles Parish,2009,42511
Louisiana,Beauregard Parish,2009,35419
Louisiana,Bienville Parish,2009,14729
Louisiana,Bossier Parish,2009,111492
Louisiana,Caddo Parish,2009,253623
Louisiana,Calcasieu Parish,2009,187554
Louisiana,Caldwell Parish,2009,10439
Louisiana,Cameron Parish,2009,6584
Louisiana,Catahoula Parish,2009,10460
Louisiana,Claiborne Parish,2009,16118
Louisiana,Concordia Parish,2009,18989
Louisiana,De Soto Parish,2009,26401
Louisiana,East Baton Rouge Parish,2009,434633
Louisiana,East Carroll Parish,2009,8102
Louisiana,East Feliciana Parish,2009,20970
Louisiana,Evangeline Parish,2009,35330
Louisiana,Franklin Parish,2009,19807
Louisiana,Grant Parish,2009,20164
Louisiana,Iberia Parish,2009,75101
Louisiana,Iberville Parish,2009,32505
Louisiana,Jackson Parish,2009,15063
Louisiana,Jefferson Parish,2009,443342
Louisiana,Jefferson Davis Parish,2009,31097
Louisiana,Lafayette Parish,2009,210954
Louisiana,Lafourche Parish,2009,93682
Louisiana,LaSalle Parish,2009,13964
Louisiana,Lincoln Parish,2009,43286
Louisiana,Livingston Parish,2009,123326
Louisiana,Madison Parish,2009,11385
Louisiana,Morehouse Parish,2009,28223
Louisiana,Natchitoches Parish,2009,39255
Louisiana,Orleans Parish,2009,354850
Louisiana,Ouachita Parish,2009,151502
Louisiana,Plaquemines Parish,2009,20942
Louisiana,Pointe Coupee Parish,2009,22447
Louisiana,Rapides Parish,2009,133937
Louisiana,Red River Parish,2009,9003
Louisiana,Richland Parish,2009,20422
Louisiana,Sabine Parish,2009,23733
Louisiana,St. Bernard Parish,2009,40655
Louisiana,St. Charles Parish,2009,51611
Louisiana,St. Helena Parish,2009,10551
Louisiana,St. James Parish,2009,21054
Louisiana,St. John the Baptist Parish,2009,47086
Louisiana,St. Landry Parish,2009,92326
Louisiana,St. Martin Parish,2009,52217
Louisiana,St. Mary Parish,2009,50815
Louisiana,St. Tammany Parish,2009,231495
Louisiana,Tangipahoa Parish,2009,118688
Louisiana,Tensas Parish,2009,5609
Louisiana,Terrebonne Parish,2009,109291
Louisiana,Union Parish,2009,22584
Louisiana,Vermilion Parish,2009,56141
Louisiana,Vernon Parish,2009,46616
Louisiana,Washington Parish,2009,45669
Louisiana,Webster Parish,2009,40544
Louisiana,West Baton Rouge Parish,2009,22638
Louisiana,West Carroll Parish,2009,11329
Louisiana,West Feliciana Parish,2009,15055
Louisiana,Winn Parish,2009,15331
Louisiana,Acadia Parish,2010,61876
Louisiana,Allen Parish,2010,25704
Louisiana,Ascension Parish,2010,107894
Louisiana,Assumption Parish,2010,23332
Louisiana,Avoyelles Parish,2010,42115
Louisiana,Beauregard Parish,2010,35832
Louisiana,Bienville Parish,2010,14307
Louisiana,Bossier Parish,2010,117637
Louisiana,Caddo Parish,2010,255652
Louisiana,Calcasieu Parish,2010,193023
Louisiana,Caldwell Parish,2010,10148
Louisiana,Cameron Parish,2010,6915
Louisiana,Catahoula Parish,2010,10379
Louisiana,Claiborne Parish,2010,17174
Louisiana,Concordia Parish,2010,20840
Louisiana,De Soto Parish,2010,26670
Louisiana,East Baton Rouge Parish,2010,440937
Louisiana,East Carroll Parish,2010,7737
Louisiana,East Feliciana Parish,2010,20150
Louisiana,Evangeline Parish,2010,33954
Louisiana,Franklin Parish,2010,20810
Louisiana,Grant Parish,2010,22346
Louisiana,Iberia Parish,2010,72882
Louisiana,Iberville Parish,2010,33389
Louisiana,Jackson Parish,2010,16309
Louisiana,Jefferson Parish,2010,432618
Louisiana,Jefferson Davis Parish,2010,31629
Louisiana,Lafayette Parish,2010,222513
Louisiana,Lafourche Parish,2010,96693
Louisiana,LaSalle Parish,2010,14909
Louisiana,Lincoln Parish,2010,46854
Louisiana,Livingston Parish,2010,128351
Louisiana,Madison Parish,2010,12107
Louisiana,Morehouse Parish,2010,27873
Louisiana,Natchitoches Parish,2010,39523
Louisiana,Orleans Parish,2010,347789
Louisiana,Ouachita Parish,2010,153966
Louisiana,Plaquemines Parish,2010,23120
Louisiana,Pointe Coupee Parish,2010,22814
Louisiana,Rapides Parish,2010,131742
Louisiana,Red River Parish,2010,9099
Louisiana,Richland Parish,2010,20757
Louisiana,Sabine Parish,2010,24230
Louisiana,St. Bernard Parish,2010,36821
Louisiana,St. Charles Parish,2010,52817
Louisiana,St. Helena Parish,2010,11206
Louisiana,St. James Parish,2010,22051
Louisiana,St. John the Baptist Parish,2010,45588
Louisiana,St. Landry Parish,2010,83503
Louisiana,St. Martin Parish,2010,52263
Louisiana,St. Mary Parish,2010,54553
Louisiana,St. Tammany Parish,2010,234564
Louisiana,Tangipahoa Parish,2010,121463
Louisiana,Tensas Parish,2010,5229
Louisiana,Terrebonne Parish,2010,111552
Louisiana,Union Parish,2010,22842
Louisiana,Vermilion Parish,2010,58083
Louisiana,Vernon Parish,2010,52737
Louisiana,Washington Parish,2010,47083
Louisiana,Webster Parish,2010,41202
Louisiana,West Baton Rouge Parish,2010,23964
Louisiana,West Carroll Parish,2010,11577
Louisiana,West Feliciana Parish,2010,15636
Louisiana,Winn Parish,2010,15302
Louisiana,Acadia Parish,2011,61872
Louisiana,Allen Parish,2011,25740
Louisiana,Ascension Parish,2011,110084
Louisiana,Assumption Parish,2011,23186
Louisiana,Avoyelles Parish,2011,41805
Louisiana,Beauregard Parish,2011,36101
Louisiana,Bienville Parish,2011,14262
Louisiana,Bossier Parish,2011,120122
Louisiana,Caddo Parish,2011,257058
Louisiana,Calcasieu Parish,2011,193881
Louisiana,Caldwell Parish,2011,10123
Louisiana,Cameron Parish,2011,6672
Louisiana,Catahoula Parish,2011,10289
Louisiana,Claiborne Parish,2011,16940
Louisiana,Concordia Parish,2011,20844
Louisiana,De Soto Parish,2011,26782
Louisiana,East Baton Rouge Parish,2011,441627
Louisiana,East Carroll Parish,2011,7658
Louisiana,East Feliciana Parish,2011,20079
Louisiana,Evangeline Parish,2011,33840
Louisiana,Franklin Parish,2011,20774
Louisiana,Grant Parish,2011,22397
Louisiana,Iberia Parish,2011,73216
Louisiana,Iberville Parish,2011,33364
Louisiana,Jackson Parish,2011,16362
Louisiana,Jefferson Parish,2011,434133
Louisiana,Jefferson Davis Parish,2011,31595
Louisiana,Lafayette Parish,2011,224898
Louisiana,Lafourche Parish,2011,97031
Louisiana,LaSalle Parish,2011,14941
Louisiana,Lincoln Parish,2011,47068
Louisiana,Livingston Parish,2011,129858
Louisiana,Madison Parish,2011,11978
Louisiana,Morehouse Parish,2011,27482
Louisiana,Natchitoches Parish,2011,39385
Louisiana,Orleans Parish,2011,360822
Louisiana,Ouachita Parish,2011,154654
Louisiana,Plaquemines Parish,2011,23588
Louisiana,Pointe Coupee Parish,2011,22804
Louisiana,Rapides Parish,2011,132019
Louisiana,Red River Parish,2011,9082
Louisiana,Richland Parish,2011,20887
Louisiana,Sabine Parish,2011,24426
Louisiana,St. Bernard Parish,2011,39520
Louisiana,St. Charles Parish,2011,52394
Louisiana,St. Helena Parish,2011,10967
Louisiana,St. James Parish,2011,21787
Louisiana,St. John the Baptist Parish,2011,45065
Louisiana,St. Landry Parish,2011,83458
Louisiana,St. Martin Parish,2011,52804
Louisiana,St. Mary Parish,2011,54199
Louisiana,St. Tammany Parish,2011,236900
Louisiana,Tangipahoa Parish,2011,122694
Louisiana,Tensas Parish,2011,5091
Louisiana,Terrebonne Parish,2011,111690
Louisiana,Union Parish,2011,22766
Louisiana,Vermilion Parish,2011,58198
Louisiana,Vernon Parish,2011,52297
Louisiana,Washington Parish,2011,47125
Louisiana,Webster Parish,2011,41248
Louisiana,West Baton Rouge Parish,2011,24125
Louisiana,West Carroll Parish,2011,11521
Louisiana,West Feliciana Parish,2011,15511
Louisiana,Winn Parish,2011,15155
Louisiana,Acadia Parish,2012,62007
Louisiana,Allen Parish,2012,25619
Louisiana,Ascension Parish,2012,112238
Louisiana,Assumption Parish,2012,23071
Louisiana,Avoyelles Parish,2012,41584
Louisiana,Beauregard Parish,2012,36346
Louisiana,Bienville Parish,2012,14195
Louisiana,Bossier Parish,2012,123177
Louisiana,Caddo Parish,2012,257367
Louisiana,Calcasieu Parish,2012,194516
Louisiana,Caldwell Parish,2012,10040
Louisiana,Cameron Parish,2012,6630
Louisiana,Catahoula Parish,2012,10243
Louisiana,Claiborne Parish,2012,16869
Louisiana,Concordia Parish,2012,20502
Louisiana,De Soto Parish,2012,27028
Louisiana,East Baton Rouge Parish,2012,443075
Louisiana,East Carroll Parish,2012,7578
Louisiana,East Feliciana Parish,2012,19852
Louisiana,Evangeline Parish,2012,33745
Louisiana,Franklin Parish,2012,20580
Louisiana,Grant Parish,2012,22402
Louisiana,Iberia Parish,2012,73446
Louisiana,Iberville Parish,2012,33332
Louisiana,Jackson Parish,2012,16280
Louisiana,Jefferson Parish,2012,434049
Louisiana,Jefferson Davis Parish,2012,31452
Louisiana,Lafayette Parish,2012,227554
Louisiana,Lafourche Parish,2012,97131
Louisiana,LaSalle Parish,2012,14860
Louisiana,Lincoln Parish,2012,47039
Louisiana,Livingston Parish,2012,131521
Louisiana,Madison Parish,2012,12215
Louisiana,Morehouse Parish,2012,27378
Louisiana,Natchitoches Parish,2012,39341
Louisiana,Orleans Parish,2012,369947
Louisiana,Ouachita Parish,2012,155265
Louisiana,Plaquemines Parish,2012,23836
Louisiana,Pointe Coupee Parish,2012,22676
Louisiana,Rapides Parish,2012,132022
Louisiana,Red River Parish,2012,9071
Louisiana,Richland Parish,2012,20917
Louisiana,Sabine Parish,2012,24328
Louisiana,St. Bernard Parish,2012,41495
Louisiana,St. Charles Parish,2012,52429
Louisiana,St. Helena Parish,2012,10988
Louisiana,St. James Parish,2012,21638
Louisiana,St. John the Baptist Parish,2012,44716
Louisiana,St. Landry Parish,2012,83487
Louisiana,St. Martin Parish,2012,52664
Louisiana,St. Mary Parish,2012,53583
Louisiana,St. Tammany Parish,2012,239154
Louisiana,Tangipahoa Parish,2012,123656
Louisiana,Tensas Parish,2012,4998
Louisiana,Terrebonne Parish,2012,111762
Louisiana,Union Parish,2012,22528
Louisiana,Vermilion Parish,2012,58637
Louisiana,Vernon Parish,2012,54173
Louisiana,Washington Parish,2012,46675
Louisiana,Webster Parish,2012,40914
Louisiana,West Baton Rouge Parish,2012,24170
Louisiana,West Carroll Parish,2012,11500
Louisiana,West Feliciana Parish,2012,15471
Louisiana,Winn Parish,2012,15105
Louisiana,Acadia Parish,2013,62310
Louisiana,Allen Parish,2013,25660
Louisiana,Ascension Parish,2013,114665
Louisiana,Assumption Parish,2013,23201
Louisiana,Avoyelles Parish,2013,41288
Louisiana,Beauregard Parish,2013,36281
Louisiana,Bienville Parish,2013,13966
Louisiana,Bossier Parish,2013,124049
Louisiana,Caddo Parish,2013,255248
Louisiana,Calcasieu Parish,2013,195550
Louisiana,Caldwell Parish,2013,9986
Louisiana,Cameron Parish,2013,6711
Louisiana,Catahoula Parish,2013,10254
Louisiana,Claiborne Parish,2013,16665
Louisiana,Concordia Parish,2013,20504
Louisiana,De Soto Parish,2013,27096
Louisiana,East Baton Rouge Parish,2013,444345
Louisiana,East Carroll Parish,2013,7499
Louisiana,East Feliciana Parish,2013,19596
Louisiana,Evangeline Parish,2013,33824
Louisiana,Franklin Parish,2013,20519
Louisiana,Grant Parish,2013,22317
Louisiana,Iberia Parish,2013,73628
Louisiana,Iberville Parish,2013,33395
Louisiana,Jackson Parish,2013,16150
Louisiana,Jefferson Parish,2013,434394
Louisiana,Jefferson Davis Parish,2013,31305
Louisiana,Lafayette Parish,2013,231757
Louisiana,Lafourche Parish,2013,97235
Louisiana,LaSalle Parish,2013,14819
Louisiana,Lincoln Parish,2013,47257
Louisiana,Livingston Parish,2013,133726
Louisiana,Madison Parish,2013,11912
Louisiana,Morehouse Parish,2013,26938
Louisiana,Natchitoches Parish,2013,39122
Louisiana,Orleans Parish,2013,378863
Louisiana,Ouachita Parish,2013,156075
Louisiana,Plaquemines Parish,2013,23520
Louisiana,Pointe Coupee Parish,2013,22424
Louisiana,Rapides Parish,2013,132337
Louisiana,Red River Parish,2013,8956
Louisiana,Richland Parish,2013,20918
Louisiana,Sabine Parish,2013,24264
Louisiana,St. Bernard Parish,2013,43446
Louisiana,St. Charles Parish,2013,52623
Louisiana,St. Helena Parish,2013,10781
Louisiana,St. James Parish,2013,21609
Louisiana,St. John the Baptist Parish,2013,43565
Louisiana,St. Landry Parish,2013,83448
Louisiana,St. Martin Parish,2013,52950
Louisiana,St. Mary Parish,2013,53608
Louisiana,St. Tammany Parish,2013,242074
Louisiana,Tangipahoa Parish,2013,125550
Louisiana,Tensas Parish,2013,4932
Louisiana,Terrebonne Parish,2013,112773
Louisiana,Union Parish,2013,22460
Louisiana,Vermilion Parish,2013,59286
Louisiana,Vernon Parish,2013,52884
Louisiana,Washington Parish,2013,46412
Louisiana,Webster Parish,2013,40669
Louisiana,West Baton Rouge Parish,2013,24682
Louisiana,West Carroll Parish,2013,11452
Louisiana,West Feliciana Parish,2013,15455
Louisiana,Winn Parish,2013,14852
Louisiana,Acadia Parish,2014,62681
Louisiana,Allen Parish,2014,25710
Louisiana,Ascension Parish,2014,117318
Louisiana,Assumption Parish,2014,23052
Louisiana,Avoyelles Parish,2014,41101
Louisiana,Beauregard Parish,2014,36264
Louisiana,Bienville Parish,2014,13789
Louisiana,Bossier Parish,2014,124922
Louisiana,Caddo Parish,2014,252740
Louisiana,Calcasieu Parish,2014,196641
Louisiana,Caldwell Parish,2014,9953
Louisiana,Cameron Parish,2014,6724
Louisiana,Catahoula Parish,2014,10133
Louisiana,Claiborne Parish,2014,16406
Louisiana,Concordia Parish,2014,20484
Louisiana,De Soto Parish,2014,27069
Louisiana,East Baton Rouge Parish,2014,445334
Louisiana,East Carroll Parish,2014,7444
Louisiana,East Feliciana Parish,2014,19672
Louisiana,Evangeline Parish,2014,33759
Louisiana,Franklin Parish,2014,20441
Louisiana,Grant Parish,2014,22377
Louisiana,Iberia Parish,2014,73518
Louisiana,Iberville Parish,2014,33142
Louisiana,Jackson Parish,2014,16013
Louisiana,Jefferson Parish,2014,434235
Louisiana,Jefferson Davis Parish,2014,31462
Louisiana,Lafayette Parish,2014,235999
Louisiana,Lafourche Parish,2014,97849
Louisiana,LaSalle Parish,2014,14873
Louisiana,Lincoln Parish,2014,47227
Louisiana,Livingston Parish,2014,135241
Louisiana,Madison Parish,2014,11826
Louisiana,Morehouse Parish,2014,26654
Louisiana,Natchitoches Parish,2014,39131
Louisiana,Orleans Parish,2014,384228
Louisiana,Ouachita Parish,2014,156383
Louisiana,Plaquemines Parish,2014,23323
Louisiana,Pointe Coupee Parish,2014,22309
Louisiana,Rapides Parish,2014,132229
Louisiana,Red River Parish,2014,8758
Louisiana,Richland Parish,2014,20763
Louisiana,Sabine Parish,2014,24118
Louisiana,St. Bernard Parish,2014,44451
Louisiana,St. Charles Parish,2014,52690
Louisiana,St. Helena Parish,2014,10527
Louisiana,St. James Parish,2014,21518
Louisiana,St. John the Baptist Parish,2014,43712
Louisiana,St. Landry Parish,2014,83720
Louisiana,St. Martin Parish,2014,53309
Louisiana,St. Mary Parish,2014,53302
Louisiana,St. Tammany Parish,2014,245390
Louisiana,Tangipahoa Parish,2014,127058
Louisiana,Tensas Parish,2014,4852
Louisiana,Terrebonne Parish,2014,113553
Louisiana,Union Parish,2014,22560
Louisiana,Vermilion Parish,2014,59539
Louisiana,Vernon Parish,2014,52900
Louisiana,Washington Parish,2014,46320
Louisiana,Webster Parish,2014,40292
Louisiana,West Baton Rouge Parish,2014,25229
Louisiana,West Carroll Parish,2014,11526
Louisiana,West Feliciana Parish,2014,15372
Louisiana,Winn Parish,2014,14823
Louisiana,Acadia Parish,2015,62696
Louisiana,Allen Parish,2015,25630
Louisiana,Ascension Parish,2015,119417
Louisiana,Assumption Parish,2015,22902
Louisiana,Avoyelles Parish,2015,40992
Louisiana,Beauregard Parish,2015,36557
Louisiana,Bienville Parish,2015,13828
Louisiana,Bossier Parish,2015,125634
Louisiana,Caddo Parish,2015,251499
Louisiana,Calcasieu Parish,2015,198542
Louisiana,Caldwell Parish,2015,10048
Louisiana,Cameron Parish,2015,6821
Louisiana,Catahoula Parish,2015,10034
Louisiana,Claiborne Parish,2015,16271
Louisiana,Concordia Parish,2015,20233
Louisiana,De Soto Parish,2015,27112
Louisiana,East Baton Rouge Parish,2015,445776
Louisiana,East Carroll Parish,2015,7279
Louisiana,East Feliciana Parish,2015,19534
Louisiana,Evangeline Parish,2015,33728
Louisiana,Franklin Parish,2015,20397
Louisiana,Grant Parish,2015,22327
Louisiana,Iberia Parish,2015,73548
Louisiana,Iberville Parish,2015,33149
Louisiana,Jackson Parish,2015,15971
Louisiana,Jefferson Parish,2015,435358
