STNAME,CTYNAME,YEAR,POPULATION
Illinois,Greene County,2017,13153
Illinois,Grundy County,2017,50627
Illinois,Hamilton County,2017,8192
Illinois,Hancock County,2017,17959
Illinois,Hardin County,2017,3920
Illinois,Henderson County,2017,6824
Illinois,Henry County,2017,49222
Illinois,Iroquois County,2017,27780
Illinois,Jackson County,2017,57973
Illinois,Jasper County,2017,9504
Illinois,Jefferson County,2017,38059
Illinois,Jersey County,2017,21892
Illinois,Jo Daviess County,2017,21509
Illinois,Johnson County,2017,12394
Illinois,Kane County,2017,532101
Illinois,Kankakee County,2017,110530
Illinois,Kendall County,2017,126163
Illinois,Knox County,2017,50601
Illinois,Lake County,2017,702825
Illinois,LaSalle County,2017,109590
Illinois,Lawrence County,2017,16025
Illinois,Lee County,2017,34533
Illinois,Livingston County,2017,36080
Illinois,Logan County,2017,29035
Illinois,McDonough County,2017,30419
Illinois,McHenry County,2017,307842
Illinois,McLean County,2017,172769
Illinois,Macon County,2017,105474
Illinois,Macoupin County,2017,45521
Illinois,Madison County,2017,265516
Illinois,Marion County,2017,37757
Illinois,Marshall County,2017,11667
Illinois,Mason County,2017,13672
Illinois,Massac County,2017,14298
Illinois,Menard County,2017,12311
Illinois,Mercer County,2017,15618
Illinois,Monroe County,2017,34261
Illinois,Montgomery County,2017,28781
Illinois,Morgan County,2017,34275
Illinois,Moultrie County,2017,14704
Illinois,Ogle County,2017,51021
Illinois,Peoria County,2017,182657
Illinois,Perry County,2017,21292
Illinois,Piatt County,2017,16427
Illinois,Pike County,2017,15669
Illinois,Pope County,2017,4193
Illinois,Pulaski County,2017,5531
Illinois,Putnam County,2017,5696
Illinois,Randolph County,2017,32258
Illinois,Richland County,2017,15842
Illinois,Rock Island County,2017,143824
Illinois,St. Clair County,2017,262881
Illinois,Saline County,2017,23968
Illinois,Sangamon County,2017,197163
Illinois,Schuyler County,2017,6984
Illinois,Scott County,2017,4983
Illinois,Shelby County,2017,21773
Illinois,Stark County,2017,5459
Illinois,Stephenson County,2017,44998
Illinois,Tazewell County,2017,133525
Illinois,Union County,2017,16982
Illinois,Vermilion County,2017,77722
Illinois,Wabash County,2017,11466
Illinois,Warren County,2017,17133
Illinois,Washington County,2017,13960
Illinois,Wayne County,2017,16435
Illinois,White County,2017,13898
Illinois,Whiteside County,2017,56009
Illinois,Will County,2017,690356
Illinois,Williamson County,2017,67076
Illinois,Winnebago County,2017,284658
Illinois,Woodford County,2017,38676
Illinois,Adams County,2018,65603
Illinois,Alexander County,2018,6043
Illinois,Bond County,2018,16668
Illinois,Boone County,2018,53368
Illinois,Brown County,2018,6580
Illinois,Bureau County,2018,32938
Illinois,Calhoun County,2018,4834
Illinois,Carroll County,2018,14337
Illinois,Cass County,2018,12353
Illinois,Champaign County,2018,210206
Illinois,Christian County,2018,32709
Illinois,Clark County,2018,15594
Illinois,Clay County,2018,13260
Illinois,Clinton County,2018,37666
Illinois,Coles County,2018,50946
Illinois,Cook County,2018,5171007
Illinois,Crawford County,2018,18849
Illinois,Cumberland County,2018,10782
Illinois,DeKalb County,2018,104587
Illinois,De Witt County,2018,15768
Illinois,Douglas County,2018,19449
Illinois,DuPage County,2018,927808
Illinois,Edgar County,2018,17379
Illinois,Edwards County,2018,6393
Illinois,Effingham County,2018,34233
Illinois,Fayette County,2018,21380
Illinois,Ford County,2018,13215
Illinois,Franklin County,2018,38737
Illinois,Fulton County,2018,34743
Illinois,Gallatin County,2018,5049
Illinois,Greene County,2018,13051
Illinois,Grundy County,2018,51012
Illinois,Hamilton County,2018,8149
Illinois,Hancock County,2018,17815
Illinois,Hardin County,2018,3876
Illinois,Henderson County,2018,6726
Illinois,Henry County,2018,49082
Illinois,Iroquois County,2018,27450
Illinois,Jackson County,2018,57327
Illinois,Jasper County,2018,9589
Illinois,Jefferson County,2018,37704
Illinois,Jersey County,2018,21738
Illinois,Jo Daviess County,2018,21349
Illinois,Johnson County,2018,12380
Illinois,Kane County,2018,532838
Illinois,Kankakee County,2018,109863
Illinois,Kendall County,2018,127663
Illinois,Knox County,2018,50008
Illinois,Lake County,2018,700455
Illinois,LaSalle County,2018,109136
Illinois,Lawrence County,2018,15816
Illinois,Lee County,2018,34281
Illinois,Livingston County,2018,35630
Illinois,Logan County,2018,28873
Illinois,McDonough County,2018,30091
Illinois,McHenry County,2018,308145
Illinois,McLean County,2018,172368
Illinois,Macon County,2018,104529
Illinois,Macoupin County,2018,45342
Illinois,Madison County,2018,264481
Illinois,Marion County,2018,37453
Illinois,Marshall County,2018,11485
Illinois,Mason County,2018,13520
Illinois,Massac County,2018,14037
Illinois,Menard County,2018,12297
Illinois,Mercer County,2018,15572
Illinois,Monroe County,2018,34446
Illinois,Montgomery County,2018,28705
Illinois,Morgan County,2018,34052
Illinois,Moultrie County,2018,14662
Illinois,Ogle County,2018,50802
Illinois,Peoria County,2018,180773
Illinois,Perry County,2018,21163
Illinois,Piatt County,2018,16375
Illinois,Pike County,2018,15614
Illinois,Pope County,2018,4183
Illinois,Pulaski County,2018,5426
Illinois,Putnam County,2018,5740
Illinois,Randolph County,2018,32161
Illinois,Richland County,2018,15700
Illinois,Rock Island County,2018,142522
Illinois,St. Clair County,2018,261631
Illinois,Saline County,2018,23769
Illinois,Sangamon County,2018,195802
Illinois,Schuyler County,2018,6896
Illinois,Scott County,2018,4952
Illinois,Shelby County,2018,21685
Illinois,Stark County,2018,5407
Illinois,Stephenson County,2018,44702
Illinois,Tazewell County,2018,132465
Illinois,Union County,2018,16853
Illinois,Vermilion County,2018,76703
Illinois,Wabash County,2018,11407
Illinois,Warren County,2018,16979
Illinois,Washington County,2018,14010
Illinois,Wayne County,2018,16311
Illinois,White County,2018,13642
Illinois,Whiteside County,2018,55532
Illinois,Will County,2018,690934
Illinois,Williamson County,2018,67017
Illinois,Winnebago County,2018,283588
Illinois,Woodford County,2018,38461
Illinois,Adams County,2019,65402
Illinois,Alexander County,2019,5791
Illinois,Bond County,2019,16458
Illinois,Boone County,2019,53281
Illinois,Brown County,2019,6619
Illinois,Bureau County,2019,32621
Illinois,Calhoun County,2019,4740
Illinois,Carroll County,2019,14338
Illinois,Cass County,2019,12141
Illinois,Champaign County,2019,209612
Illinois,Christian County,2019,32427
Illinois,Clark County,2019,15465
Illinois,Clay County,2019,13177
Illinois,Clinton County,2019,37440
Illinois,Coles County,2019,50774
Illinois,Cook County,2019,5145326
Illinois,Crawford County,2019,18686
Illinois,Cumberland County,2019,10733
Illinois,DeKalb County,2019,105131
Illinois,De Witt County,2019,15624
Illinois,Douglas County,2019,19450
Illinois,DuPage County,2019,922761
Illinois,Edgar County,2019,17169
Illinois,Edwards County,2019,6405
Illinois,Effingham County,2019,34109
Illinois,Fayette County,2019,21332
Illinois,Ford County,2019,12972
Illinois,Franklin County,2019,38530
Illinois,Fulton County,2019,34240
Illinois,Gallatin County,2019,4833
Illinois,Greene County,2019,12922
Illinois,Grundy County,2019,51031
Illinois,Hamilton County,2019,8133
Illinois,Hancock County,2019,17700
Illinois,Hardin County,2019,3848
Illinois,Henderson County,2019,6709
Illinois,Henry County,2019,48933
Illinois,Iroquois County,2019,27093
Illinois,Jackson County,2019,56844
Illinois,Jasper County,2019,9618
Illinois,Jefferson County,2019,37635
Illinois,Jersey County,2019,21667
Illinois,Jo Daviess County,2019,21224
Illinois,Johnson County,2019,12380
Illinois,Kane County,2019,532293
Illinois,Kankakee County,2019,109569
Illinois,Kendall County,2019,128900
Illinois,Knox County,2019,49669
Illinois,Lake County,2019,697134
Illinois,LaSalle County,2019,108517
Illinois,Lawrence County,2019,15665
Illinois,Lee County,2019,34061
Illinois,Livingston County,2019,35557
Illinois,Logan County,2019,28633
Illinois,McDonough County,2019,29792
Illinois,McHenry County,2019,307439
Illinois,McLean County,2019,171272
Illinois,Macon County,2019,104012
Illinois,Macoupin County,2019,45079
Illinois,Madison County,2019,263609
Illinois,Marion County,2019,37309
Illinois,Marshall County,2019,11463
Illinois,Mason County,2019,13387
Illinois,Massac County,2019,13772
Illinois,Menard County,2019,12198
Illinois,Mercer County,2019,15490
Illinois,Monroe County,2019,34738
Illinois,Montgomery County,2019,28401
Illinois,Morgan County,2019,33679
Illinois,Moultrie County,2019,14464
Illinois,Ogle County,2019,50660
Illinois,Peoria County,2019,179359
Illinois,Perry County,2019,20935
Illinois,Piatt County,2019,16391
Illinois,Pike County,2019,15574
Illinois,Pope County,2019,4176
Illinois,Pulaski County,2019,5309
Illinois,Putnam County,2019,5745
Illinois,Randolph County,2019,31725
Illinois,Richland County,2019,15519
Illinois,Rock Island County,2019,141775
Illinois,St. Clair County,2019,259889
Illinois,Saline County,2019,23540
Illinois,Sangamon County,2019,194882
Illinois,Schuyler County,2019,6829
Illinois,Scott County,2019,4974
Illinois,Shelby County,2019,21625
Illinois,Stark County,2019,5312
Illinois,Stephenson County,2019,44371
Illinois,Tazewell County,2019,131848
Illinois,Union County,2019,16693
Illinois,Vermilion County,2019,75736
Illinois,Wabash County,2019,11370
Illinois,Warren County,2019,16816
Illinois,Washington County,2019,13926
Illinois,Wayne County,2019,16196
Illinois,White County,2019,13574
Illinois,Whiteside County,2019,55215
Illinois,Will County,2019,690176
Illinois,Williamson County,2019,66633
Illinois,Winnebago County,2019,282465
Illinois,Woodford County,2019,38353
Oregon,Baker County,2000,16717
Oregon,Benton County,2000,78197
Oregon,Clackamas County,2000,339546
Oregon,Clatsop County,2000,35571
Oregon,Columbia County,2000,43657
Oregon,Coos County,2000,62668
Oregon,Crook County,2000,19318
Oregon,Curry County,2000,21104
Oregon,Deschutes County,2000,116618
Oregon,Douglas County,2000,100423
Oregon,Gilliam County,2000,1908
Oregon,Grant County,2000,7903
Oregon,Harney County,2000,7629
Oregon,Hood River County,2000,20472
Oregon,Jackson County,2000,181798
Oregon,Jefferson County,2000,19101
Oregon,Josephine County,2000,75839
Oregon,Klamath County,2000,63893
Oregon,Lake County,2000,7409
Oregon,Lane County,2000,323505
Oregon,Lincoln County,2000,44345
Oregon,Linn County,2000,103015
Oregon,Malheur County,2000,31527
Oregon,Marion County,2000,285564
Oregon,Morrow County,2000,11024
Oregon,Multnomah County,2000,661738
Oregon,Polk County,2000,62658
Oregon,Sherman County,2000,1921
Oregon,Tillamook County,2000,24254
Oregon,Umatilla County,2000,70700
Oregon,Union County,2000,24544
Oregon,Wallowa County,2000,7215
Oregon,Wasco County,2000,23818
Oregon,Washington County,2000,448494
Oregon,Wheeler County,2000,1543
Oregon,Yamhill County,2000,85255
Oregon,Baker County,2001,16609
Oregon,Benton County,2001,78175
Oregon,Clackamas County,2001,344842
Oregon,Clatsop County,2001,35542
Oregon,Columbia County,2001,44228
Oregon,Coos County,2001,62161
Oregon,Crook County,2001,19876
Oregon,Curry County,2001,21097
Oregon,Deschutes County,2001,120667
Oregon,Douglas County,2001,100069
Oregon,Gilliam County,2001,1875
Oregon,Grant County,2001,7445
Oregon,Harney County,2001,7382
Oregon,Hood River County,2001,20396
Oregon,Jackson County,2001,183797
Oregon,Jefferson County,2001,19457
Oregon,Josephine County,2001,76304
Oregon,Klamath County,2001,64110
Oregon,Lake County,2001,7426
Oregon,Lane County,2001,324829
Oregon,Lincoln County,2001,43903
Oregon,Linn County,2001,103594
Oregon,Malheur County,2001,31476
Oregon,Marion County,2001,288744
Oregon,Morrow County,2001,11104
Oregon,Multnomah County,2001,669591
Oregon,Polk County,2001,63800
Oregon,Sherman County,2001,1845
Oregon,Tillamook County,2001,24335
Oregon,Umatilla County,2001,70484
Oregon,Union County,2001,24349
Oregon,Wallowa County,2001,7097
Oregon,Wasco County,2001,23695
Oregon,Washington County,2001,462316
Oregon,Wheeler County,2001,1496
Oregon,Yamhill County,2001,86266
Oregon,Baker County,2002,16351
Oregon,Benton County,2002,79622
Oregon,Clackamas County,2002,351647
Oregon,Clatsop County,2002,35606
Oregon,Columbia County,2002,45146
Oregon,Coos County,2002,62234
Oregon,Crook County,2002,20064
Oregon,Curry County,2002,21373
Oregon,Deschutes County,2002,125468
Oregon,Douglas County,2002,100579
Oregon,Gilliam County,2002,1827
Oregon,Grant County,2002,7327
Oregon,Harney County,2002,7231
Oregon,Hood River County,2002,20597
Oregon,Jackson County,2002,186567
Oregon,Jefferson County,2002,19560
Oregon,Josephine County,2002,77413
Oregon,Klamath County,2002,64097
Oregon,Lake County,2002,7321
Oregon,Lane County,2002,327394
Oregon,Lincoln County,2002,44341
Oregon,Linn County,2002,104645
Oregon,Malheur County,2002,31315
Oregon,Marion County,2002,293537
Oregon,Morrow County,2002,11413
Oregon,Multnomah County,2002,676417
Oregon,Polk County,2002,64765
Oregon,Sherman County,2002,1756
Oregon,Tillamook County,2002,24345
Oregon,Umatilla County,2002,71769
Oregon,Union County,2002,24470
Oregon,Wallowa County,2002,7018
Oregon,Wasco County,2002,23487
Oregon,Washington County,2002,471401
Oregon,Wheeler County,2002,1522
Oregon,Yamhill County,2002,87486
Oregon,Baker County,2003,16270
Oregon,Benton County,2003,79414
Oregon,Clackamas County,2003,355730
Oregon,Clatsop County,2003,35778
Oregon,Columbia County,2003,45664
Oregon,Coos County,2003,62525
Oregon,Crook County,2003,20400
Oregon,Curry County,2003,21490
Oregon,Deschutes County,2003,129322
Oregon,Douglas County,2003,101307
Oregon,Gilliam County,2003,1749
Oregon,Grant County,2003,7295
Oregon,Harney County,2003,7096
Oregon,Hood River County,2003,20582
Oregon,Jackson County,2003,189469
Oregon,Jefferson County,2003,19633
Oregon,Josephine County,2003,78285
Oregon,Klamath County,2003,64549
Oregon,Lake County,2003,7280
Oregon,Lane County,2003,330447
Oregon,Lincoln County,2003,44493
Oregon,Linn County,2003,106095
Oregon,Malheur County,2003,31115
Oregon,Marion County,2003,296530
Oregon,Morrow County,2003,11447
Oregon,Multnomah County,2003,678549
Oregon,Polk County,2003,65933
Oregon,Sherman County,2003,1746
Oregon,Tillamook County,2003,24473
Oregon,Umatilla County,2003,72209
Oregon,Union County,2003,24472
Oregon,Wallowa County,2003,6971
Oregon,Wasco County,2003,23563
Oregon,Washington County,2003,478103
Oregon,Wheeler County,2003,1503
Oregon,Yamhill County,2003,88693
Oregon,Baker County,2004,16202
Oregon,Benton County,2004,78949
Oregon,Clackamas County,2004,360709
Oregon,Clatsop County,2004,36060
Oregon,Columbia County,2004,46226
Oregon,Coos County,2004,63063
Oregon,Crook County,2004,21165
Oregon,Curry County,2004,21924
Oregon,Deschutes County,2004,134080
Oregon,Douglas County,2004,102010
Oregon,Gilliam County,2004,1762
Oregon,Grant County,2004,7183
Oregon,Harney County,2004,6975
Oregon,Hood River County,2004,20783
Oregon,Jackson County,2004,191697
Oregon,Jefferson County,2004,19577
Oregon,Josephine County,2004,79080
Oregon,Klamath County,2004,64753
Oregon,Lake County,2004,7188
Oregon,Lane County,2004,331876
Oregon,Lincoln County,2004,44968
Oregon,Linn County,2004,106894
Oregon,Malheur County,2004,30965
Oregon,Marion County,2004,298779
Oregon,Morrow County,2004,11437
Oregon,Multnomah County,2004,671704
Oregon,Polk County,2004,67720
Oregon,Sherman County,2004,1667
Oregon,Tillamook County,2004,24644
Oregon,Umatilla County,2004,72654
Oregon,Union County,2004,24327
Oregon,Wallowa County,2004,6854
Oregon,Wasco County,2004,23400
Oregon,Washington County,2004,485249
Oregon,Wheeler County,2004,1457
Oregon,Yamhill County,2004,89524
Oregon,Baker County,2005,16001
Oregon,Benton County,2005,79427
Oregon,Clackamas County,2005,365411
Oregon,Clatsop County,2005,36447
Oregon,Columbia County,2005,46987
Oregon,Coos County,2005,63636
Oregon,Crook County,2005,21670
Oregon,Curry County,2005,22064
Oregon,Deschutes County,2005,140962
Oregon,Douglas County,2005,102817
Oregon,Gilliam County,2005,1739
Oregon,Grant County,2005,7092
Oregon,Harney County,2005,6801
Oregon,Hood River County,2005,20946
Oregon,Jackson County,2005,194087
Oregon,Jefferson County,2005,19668
Oregon,Josephine County,2005,79834
Oregon,Klamath County,2005,65402
Oregon,Lake County,2005,7078
Oregon,Lane County,2005,335242
Oregon,Lincoln County,2005,45442
Oregon,Linn County,2005,108244
Oregon,Malheur County,2005,30914
Oregon,Marion County,2005,301463
Oregon,Morrow County,2005,11355
Oregon,Multnomah County,2005,673823
Oregon,Polk County,2005,70019
Oregon,Sherman County,2005,1660
Oregon,Tillamook County,2005,24798
Oregon,Umatilla County,2005,72752
Oregon,Union County,2005,24456
Oregon,Wallowa County,2005,6817
Oregon,Wasco County,2005,23412
Oregon,Washington County,2005,497073
Oregon,Wheeler County,2005,1396
Oregon,Yamhill County,2005,90934
Oregon,Baker County,2006,15989
Oregon,Benton County,2006,80145
Oregon,Clackamas County,2006,370897
Oregon,Clatsop County,2006,36763
Oregon,Columbia County,2006,48227
Oregon,Coos County,2006,63602
Oregon,Crook County,2006,22476
Oregon,Curry County,2006,21809
Oregon,Deschutes County,2006,148670
Oregon,Douglas County,2006,103685
Oregon,Gilliam County,2006,1690
Oregon,Grant County,2006,7020
Oregon,Harney County,2006,6798
Oregon,Hood River County,2006,21111
Oregon,Jackson County,2006,196165
Oregon,Jefferson County,2006,19964
Oregon,Josephine County,2006,80632
Oregon,Klamath County,2006,66095
Oregon,Lake County,2006,7215
Oregon,Lane County,2006,339280
Oregon,Lincoln County,2006,45640
Oregon,Linn County,2006,110923
Oregon,Malheur County,2006,30892
Oregon,Marion County,2006,305869
Oregon,Morrow County,2006,11432
Oregon,Multnomah County,2006,682732
Oregon,Polk County,2006,72813
Oregon,Sherman County,2006,1661
Oregon,Tillamook County,2006,24952
Oregon,Umatilla County,2006,72790
Oregon,Union County,2006,24479
Oregon,Wallowa County,2006,6768
Oregon,Wasco County,2006,23543
Oregon,Washington County,2006,510023
Oregon,Wheeler County,2006,1403
Oregon,Yamhill County,2006,93392
Oregon,Baker County,2007,16010
Oregon,Benton County,2007,81583
Oregon,Clackamas County,2007,375610
Oregon,Clatsop County,2007,37088
Oregon,Columbia County,2007,48914
Oregon,Coos County,2007,63149
Oregon,Crook County,2007,22760
Oregon,Curry County,2007,21507
Oregon,Deschutes County,2007,153405
Oregon,Douglas County,2007,103688
Oregon,Gilliam County,2007,1655
Oregon,Grant County,2007,6868
Oregon,Harney County,2007,6770
Oregon,Hood River County,2007,21169
Oregon,Jackson County,2007,198346
Oregon,Jefferson County,2007,20520
Oregon,Josephine County,2007,80693
Oregon,Klamath County,2007,66562
Oregon,Lake County,2007,7210
Oregon,Lane County,2007,344812
Oregon,Lincoln County,2007,45945
Oregon,Linn County,2007,113094
Oregon,Malheur County,2007,30993
Oregon,Marion County,2007,310155
Oregon,Morrow County,2007,11323
Oregon,Multnomah County,2007,697048
Oregon,Polk County,2007,74910
Oregon,Sherman County,2007,1690
Oregon,Tillamook County,2007,25023
Oregon,Umatilla County,2007,72850
Oregon,Union County,2007,25061
Oregon,Wallowa County,2007,6822
Oregon,Wasco County,2007,23734
Oregon,Washington County,2007,518427
Oregon,Wheeler County,2007,1396
Oregon,Yamhill County,2007,96167
Oregon,Baker County,2008,16051
Oregon,Benton County,2008,81775
Oregon,Clackamas County,2008,381229
Oregon,Clatsop County,2008,37093
Oregon,Columbia County,2008,49339
Oregon,Coos County,2008,62970
Oregon,Crook County,2008,22892
Oregon,Curry County,2008,21235
Oregon,Deschutes County,2008,157730
Oregon,Douglas County,2008,103529
Oregon,Gilliam County,2008,1698
Oregon,Grant County,2008,6864
Oregon,Harney County,2008,6761
Oregon,Hood River County,2008,21469
Oregon,Jackson County,2008,200298
Oregon,Jefferson County,2008,20375
Oregon,Josephine County,2008,81174
Oregon,Klamath County,2008,66543
Oregon,Lake County,2008,7203
Oregon,Lane County,2008,348425
Oregon,Lincoln County,2008,46138
Oregon,Linn County,2008,115369
Oregon,Malheur County,2008,30832
Oregon,Marion County,2008,313677
Oregon,Morrow County,2008,11326
Oregon,Multnomah County,2008,712539
Oregon,Polk County,2008,76884
Oregon,Sherman County,2008,1664
Oregon,Tillamook County,2008,24907
Oregon,Umatilla County,2008,72787
Oregon,Union County,2008,25073
Oregon,Wallowa County,2008,6843
Oregon,Wasco County,2008,23820
Oregon,Washington County,2008,527168
Oregon,Wheeler County,2008,1371
Oregon,Yamhill County,2008,97940
Oregon,Baker County,2009,16082
Oregon,Benton County,2009,82605
Oregon,Clackamas County,2009,386143
Oregon,Clatsop County,2009,37243
Oregon,Columbia County,2009,49592
Oregon,Coos County,2009,62795
Oregon,Crook County,2009,22566
Oregon,Curry County,2009,21148
Oregon,Deschutes County,2009,158629
Oregon,Douglas County,2009,103205
Oregon,Gilliam County,2009,1645
Oregon,Grant County,2009,6795
Oregon,Harney County,2009,6756
Oregon,Hood River County,2009,21883
Oregon,Jackson County,2009,201286
Oregon,Jefferson County,2009,19959
Oregon,Josephine County,2009,81026
Oregon,Klamath County,2009,66247
Oregon,Lake County,2009,7089
Oregon,Lane County,2009,351109
Oregon,Lincoln County,2009,46293
Oregon,Linn County,2009,116584
Oregon,Malheur County,2009,30745
Oregon,Marion County,2009,317981
Oregon,Morrow County,2009,11533
Oregon,Multnomah County,2009,726855
Oregon,Polk County,2009,78122
Oregon,Sherman County,2009,1711
Oregon,Tillamook County,2009,24889
Oregon,Umatilla County,2009,73347
Oregon,Union County,2009,25038
Oregon,Wallowa County,2009,6889
Oregon,Wasco County,2009,24149
Oregon,Washington County,2009,537318
Oregon,Wheeler County,2009,1363
Oregon,Yamhill County,2009,99037
Oregon,Baker County,2010,16116
Oregon,Benton County,2010,85577
Oregon,Clackamas County,2010,376799
Oregon,Clatsop County,2010,37097
Oregon,Columbia County,2010,49353
Oregon,Coos County,2010,63010
Oregon,Crook County,2010,20882
Oregon,Curry County,2010,22378
Oregon,Deschutes County,2010,157744
Oregon,Douglas County,2010,107637
Oregon,Gilliam County,2010,1880
Oregon,Grant County,2010,7465
Oregon,Harney County,2010,7403
Oregon,Hood River County,2010,22447
Oregon,Jackson County,2010,203357
Oregon,Jefferson County,2010,21662
Oregon,Josephine County,2010,82880
Oregon,Klamath County,2010,66323
Oregon,Lake County,2010,7875
Oregon,Lane County,2010,351948
Oregon,Lincoln County,2010,45997
Oregon,Linn County,2010,116887
Oregon,Malheur County,2010,31349
Oregon,Marion County,2010,315948
Oregon,Morrow County,2010,11207
Oregon,Multnomah County,2010,737320
Oregon,Polk County,2010,75540
Oregon,Sherman County,2010,1779
Oregon,Tillamook County,2010,25243
Oregon,Umatilla County,2010,76093
Oregon,Union County,2010,25725
Oregon,Wallowa County,2010,7012
Oregon,Wasco County,2010,25282
Oregon,Washington County,2010,531652
Oregon,Wheeler County,2010,1449
Oregon,Yamhill County,2010,99298
Oregon,Baker County,2011,16069
Oregon,Benton County,2011,86281
Oregon,Clackamas County,2011,379640
Oregon,Clatsop County,2011,37241
Oregon,Columbia County,2011,49408
Oregon,Coos County,2011,62789
Oregon,Crook County,2011,20640
Oregon,Curry County,2011,22497
Oregon,Deschutes County,2011,159683
Oregon,Douglas County,2011,107257
Oregon,Gilliam County,2011,1950
Oregon,Grant County,2011,7409
Oregon,Harney County,2011,7363
Oregon,Hood River County,2011,22439
Oregon,Jackson County,2011,204798
Oregon,Jefferson County,2011,21752
Oregon,Josephine County,2011,82722
Oregon,Klamath County,2011,66322
Oregon,Lake County,2011,7908
Oregon,Lane County,2011,354119
Oregon,Lincoln County,2011,45877
Oregon,Linn County,2011,118175
Oregon,Malheur County,2011,30964
Oregon,Marion County,2011,318053
Oregon,Morrow County,2011,11226
Oregon,Multnomah County,2011,749926
Oregon,Polk County,2011,75942
Oregon,Sherman County,2011,1750
Oregon,Tillamook County,2011,25393
Oregon,Umatilla County,2011,76810
Oregon,Union County,2011,25906
Oregon,Wallowa County,2011,6979
Oregon,Wasco County,2011,25217
Oregon,Washington County,2011,541041
Oregon,Wheeler County,2011,1418
Oregon,Yamhill County,2011,99708
Oregon,Baker County,2012,16001
Oregon,Benton County,2012,86708
Oregon,Clackamas County,2012,383159
Oregon,Clatsop County,2012,37435
Oregon,Columbia County,2012,49220
Oregon,Coos County,2012,62697
Oregon,Crook County,2012,20610
Oregon,Curry County,2012,22272
Oregon,Deschutes County,2012,161408
Oregon,Douglas County,2012,106955
Oregon,Gilliam County,2012,1949
Oregon,Grant County,2012,7325
Oregon,Harney County,2012,7256
Oregon,Hood River County,2012,22545
Oregon,Jackson County,2012,205939
Oregon,Jefferson County,2012,21835
Oregon,Josephine County,2012,82789
Oregon,Klamath County,2012,65936
Oregon,Lake County,2012,7789
Oregon,Lane County,2012,355217
Oregon,Lincoln County,2012,46180
Oregon,Linn County,2012,118293
Oregon,Malheur County,2012,30755
Oregon,Marion County,2012,319865
Oregon,Morrow County,2012,11226
Oregon,Multnomah County,2012,760505
Oregon,Polk County,2012,76227
Oregon,Sherman County,2012,1748
Oregon,Tillamook County,2012,25276
Oregon,Umatilla County,2012,77011
Oregon,Union County,2012,25801
Oregon,Wallowa County,2012,6800
Oregon,Wasco County,2012,25375
Oregon,Washington County,2012,548651
Oregon,Wheeler County,2012,1411
Oregon,Yamhill County,2012,99933
Oregon,Baker County,2013,16027
Oregon,Benton County,2013,86228
Oregon,Clackamas County,2013,387571
Oregon,Clatsop County,2013,37143
Oregon,Columbia County,2013,49271
Oregon,Coos County,2013,62409
Oregon,Crook County,2013,20702
Oregon,Curry County,2013,22252
Oregon,Deschutes County,2013,165385
Oregon,Douglas County,2013,106645
Oregon,Gilliam County,2013,1940
Oregon,Grant County,2013,7271
Oregon,Harney County,2013,7167
Oregon,Hood River County,2013,22574
Oregon,Jackson County,2013,207313
Oregon,Jefferson County,2013,21869
Oregon,Josephine County,2013,83175
Oregon,Klamath County,2013,65719
Oregon,Lake County,2013,7800
Oregon,Lane County,2013,355654
Oregon,Lincoln County,2013,46351
Oregon,Linn County,2013,118439
Oregon,Malheur County,2013,30642
Oregon,Marion County,2013,321491
Oregon,Morrow County,2013,11197
Oregon,Multnomah County,2013,766977
Oregon,Polk County,2013,76568
Oregon,Sherman County,2013,1728
Oregon,Tillamook County,2013,25332
Oregon,Umatilla County,2013,76892
Oregon,Union County,2013,25531
Oregon,Wallowa County,2013,6769
Oregon,Wasco County,2013,25329
Oregon,Washington County,2013,555443
Oregon,Wheeler County,2013,1380
Oregon,Yamhill County,2013,99926
Oregon,Baker County,2014,16030
Oregon,Benton County,2014,87296
Oregon,Clackamas County,2014,393544
Oregon,Clatsop County,2014,37491
Oregon,Columbia County,2014,49513
Oregon,Coos County,2014,62403
Oregon,Crook County,2014,20965
Oregon,Curry County,2014,22167
Oregon,Deschutes County,2014,169631
Oregon,Douglas County,2014,106769
Oregon,Gilliam County,2014,1927
Oregon,Grant County,2014,7191
Oregon,Harney County,2014,7133
Oregon,Hood River County,2014,22671
Oregon,Jackson County,2014,209351
Oregon,Jefferson County,2014,22200
Oregon,Josephine County,2014,83435
Oregon,Klamath County,2014,65333
Oregon,Lake County,2014,7828
Oregon,Lane County,2014,358273
Oregon,Lincoln County,2014,46383
Oregon,Linn County,2014,119095
Oregon,Malheur County,2014,30354
Oregon,Marion County,2014,324473
Oregon,Morrow County,2014,11095
Oregon,Multnomah County,2014,779002
Oregon,Polk County,2014,77702
Oregon,Sherman County,2014,1715
Oregon,Tillamook County,2014,25314
Oregon,Umatilla County,2014,76711
Oregon,Union County,2014,25645
Oregon,Wallowa County,2014,6778
Oregon,Wasco County,2014,25276
Oregon,Washington County,2014,562552
Oregon,Wheeler County,2014,1351
Oregon,Yamhill County,2014,100850
Oregon,Baker County,2015,15899
Oregon,Benton County,2015,88443
Oregon,Clackamas County,2015,399852
Oregon,Clatsop County,2015,37848
Oregon,Columbia County,2015,49671
Oregon,Coos County,2015,62696
Oregon,Crook County,2015,21465
Oregon,Curry County,2015,22329
Oregon,Deschutes County,2015,174392
Oregon,Douglas County,2015,107260
Oregon,Gilliam County,2015,1866
