STNAME,CTYNAME,YEAR,POPULATION
Oklahoma,Cleveland County,2008,240568
Oklahoma,Coal County,2008,5672
Oklahoma,Comanche County,2008,112249
Oklahoma,Cotton County,2008,6267
Oklahoma,Craig County,2008,15101
Oklahoma,Creek County,2008,69514
Oklahoma,Custer County,2008,26272
Oklahoma,Delaware County,2008,40463
Oklahoma,Dewey County,2008,4416
Oklahoma,Ellis County,2008,3877
Oklahoma,Garfield County,2008,58053
Oklahoma,Garvin County,2008,27128
Oklahoma,Grady County,2008,51099
Oklahoma,Grant County,2008,4448
Oklahoma,Greer County,2008,5820
Oklahoma,Harmon County,2008,2834
Oklahoma,Harper County,2008,3385
Oklahoma,Haskell County,2008,12266
Oklahoma,Hughes County,2008,13630
Oklahoma,Jackson County,2008,25336
Oklahoma,Jefferson County,2008,6231
Oklahoma,Johnston County,2008,10428
Oklahoma,Kay County,2008,45886
Oklahoma,Kingfisher County,2008,14264
Oklahoma,Kiowa County,2008,9246
Oklahoma,Latimer County,2008,10576
Oklahoma,Le Flore County,2008,49806
Oklahoma,Lincoln County,2008,32070
Oklahoma,Logan County,2008,38424
Oklahoma,Love County,2008,9097
Oklahoma,McClain County,2008,32487
Oklahoma,McCurtain County,2008,33489
Oklahoma,McIntosh County,2008,19629
Oklahoma,Major County,2008,7132
Oklahoma,Marshall County,2008,14958
Oklahoma,Mayes County,2008,40084
Oklahoma,Murray County,2008,12787
Oklahoma,Muskogee County,2008,70750
Oklahoma,Noble County,2008,11000
Oklahoma,Nowata County,2008,10725
Oklahoma,Okfuskee County,2008,11107
Oklahoma,Oklahoma County,2008,706116
Oklahoma,Okmulgee County,2008,39100
Oklahoma,Osage County,2008,45203
Oklahoma,Ottawa County,2008,31644
Oklahoma,Pawnee County,2008,16310
Oklahoma,Payne County,2008,78733
Oklahoma,Pittsburg County,2008,44776
Oklahoma,Pontotoc County,2008,36948
Oklahoma,Pottawatomie County,2008,69464
Oklahoma,Pushmataha County,2008,11672
Oklahoma,Roger Mills County,2008,3370
Oklahoma,Rogers County,2008,84464
Oklahoma,Seminole County,2008,24110
Oklahoma,Sequoyah County,2008,41089
Oklahoma,Stephens County,2008,43351
Oklahoma,Texas County,2008,20573
Oklahoma,Tillman County,2008,7928
Oklahoma,Tulsa County,2008,592406
Oklahoma,Wagoner County,2008,69040
Oklahoma,Washington County,2008,50556
Oklahoma,Washita County,2008,11691
Oklahoma,Woods County,2008,8379
Oklahoma,Woodward County,2008,19729
Oklahoma,Adair County,2009,21857
Oklahoma,Alfalfa County,2009,5481
Oklahoma,Atoka County,2009,14498
Oklahoma,Beaver County,2009,5270
Oklahoma,Beckham County,2009,21116
Oklahoma,Blaine County,2009,12609
Oklahoma,Bryan County,2009,40783
Oklahoma,Caddo County,2009,30393
Oklahoma,Canadian County,2009,109668
Oklahoma,Carter County,2009,48326
Oklahoma,Cherokee County,2009,46029
Oklahoma,Choctaw County,2009,14872
Oklahoma,Cimarron County,2009,2630
Oklahoma,Cleveland County,2009,244589
Oklahoma,Coal County,2009,5856
Oklahoma,Comanche County,2009,113228
Oklahoma,Cotton County,2009,6281
Oklahoma,Craig County,2009,15158
Oklahoma,Creek County,2009,70244
Oklahoma,Custer County,2009,26717
Oklahoma,Delaware County,2009,40555
Oklahoma,Dewey County,2009,4404
Oklahoma,Ellis County,2009,3925
Oklahoma,Garfield County,2009,58928
Oklahoma,Garvin County,2009,27113
Oklahoma,Grady County,2009,51649
Oklahoma,Grant County,2009,4317
Oklahoma,Greer County,2009,5830
Oklahoma,Harmon County,2009,2843
Oklahoma,Harper County,2009,3377
Oklahoma,Haskell County,2009,12393
Oklahoma,Hughes County,2009,13819
Oklahoma,Jackson County,2009,25369
Oklahoma,Jefferson County,2009,6319
Oklahoma,Johnston County,2009,10468
Oklahoma,Kay County,2009,46110
Oklahoma,Kingfisher County,2009,14384
Oklahoma,Kiowa County,2009,9101
Oklahoma,Latimer County,2009,10621
Oklahoma,Le Flore County,2009,49915
Oklahoma,Lincoln County,2009,32199
Oklahoma,Logan County,2009,39301
Oklahoma,Love County,2009,9124
Oklahoma,McClain County,2009,33168
Oklahoma,McCurtain County,2009,33370
Oklahoma,McIntosh County,2009,19801
Oklahoma,Major County,2009,7189
Oklahoma,Marshall County,2009,15014
Oklahoma,Mayes County,2009,40065
Oklahoma,Murray County,2009,12960
Oklahoma,Muskogee County,2009,71412
Oklahoma,Noble County,2009,10950
Oklahoma,Nowata County,2009,10528
Oklahoma,Okfuskee County,2009,10924
Oklahoma,Oklahoma County,2009,716704
Oklahoma,Okmulgee County,2009,39292
Oklahoma,Osage County,2009,45051
Oklahoma,Ottawa County,2009,31629
Oklahoma,Pawnee County,2009,16419
Oklahoma,Payne County,2009,79727
Oklahoma,Pittsburg County,2009,45211
Oklahoma,Pontotoc County,2009,37422
Oklahoma,Pottawatomie County,2009,70274
Oklahoma,Pushmataha County,2009,11812
Oklahoma,Roger Mills County,2009,3407
Oklahoma,Rogers County,2009,85654
Oklahoma,Seminole County,2009,24296
Oklahoma,Sequoyah County,2009,41433
Oklahoma,Stephens County,2009,43487
Oklahoma,Texas County,2009,21135
Oklahoma,Tillman County,2009,7796
Oklahoma,Tulsa County,2009,601961
Oklahoma,Wagoner County,2009,70394
Oklahoma,Washington County,2009,50706
Oklahoma,Washita County,2009,11813
Oklahoma,Woods County,2009,8418
Oklahoma,Woodward County,2009,19959
Oklahoma,Adair County,2010,22760
Oklahoma,Alfalfa County,2010,5627
Oklahoma,Atoka County,2010,14214
Oklahoma,Beaver County,2010,5631
Oklahoma,Beckham County,2010,22056
Oklahoma,Blaine County,2010,9911
Oklahoma,Bryan County,2010,42579
Oklahoma,Caddo County,2010,29711
Oklahoma,Canadian County,2010,116360
Oklahoma,Carter County,2010,47810
Oklahoma,Cherokee County,2010,47126
Oklahoma,Choctaw County,2010,15234
Oklahoma,Cimarron County,2010,2472
Oklahoma,Cleveland County,2010,257094
Oklahoma,Coal County,2010,5911
Oklahoma,Comanche County,2010,125401
Oklahoma,Cotton County,2010,6167
Oklahoma,Craig County,2010,15057
Oklahoma,Creek County,2010,70243
Oklahoma,Custer County,2010,27583
Oklahoma,Delaware County,2010,41564
Oklahoma,Dewey County,2010,4809
Oklahoma,Ellis County,2010,4158
Oklahoma,Garfield County,2010,60771
Oklahoma,Garvin County,2010,27576
Oklahoma,Grady County,2010,52434
Oklahoma,Grant County,2010,4536
Oklahoma,Greer County,2010,6211
Oklahoma,Harmon County,2010,2922
Oklahoma,Harper County,2010,3695
Oklahoma,Haskell County,2010,12779
Oklahoma,Hughes County,2010,14027
Oklahoma,Jackson County,2010,26485
Oklahoma,Jefferson County,2010,6436
Oklahoma,Johnston County,2010,11003
Oklahoma,Kay County,2010,46428
Oklahoma,Kingfisher County,2010,15076
Oklahoma,Kiowa County,2010,9442
Oklahoma,Latimer County,2010,11158
Oklahoma,Le Flore County,2010,50527
Oklahoma,Lincoln County,2010,34355
Oklahoma,Logan County,2010,42045
Oklahoma,Love County,2010,9411
Oklahoma,McClain County,2010,34737
Oklahoma,McCurtain County,2010,33204
Oklahoma,McIntosh County,2010,20267
Oklahoma,Major County,2010,7519
Oklahoma,Marshall County,2010,15838
Oklahoma,Mayes County,2010,41314
Oklahoma,Murray County,2010,13526
Oklahoma,Muskogee County,2010,71121
Oklahoma,Noble County,2010,11565
Oklahoma,Nowata County,2010,10524
Oklahoma,Okfuskee County,2010,12231
Oklahoma,Oklahoma County,2010,720779
Oklahoma,Okmulgee County,2010,40082
Oklahoma,Osage County,2010,47487
Oklahoma,Ottawa County,2010,31860
Oklahoma,Pawnee County,2010,16588
Oklahoma,Payne County,2010,77420
Oklahoma,Pittsburg County,2010,45799
Oklahoma,Pontotoc County,2010,37594
Oklahoma,Pottawatomie County,2010,69653
Oklahoma,Pushmataha County,2010,11593
Oklahoma,Roger Mills County,2010,3647
Oklahoma,Rogers County,2010,87016
Oklahoma,Seminole County,2010,25487
Oklahoma,Sequoyah County,2010,42513
Oklahoma,Stephens County,2010,45105
Oklahoma,Texas County,2010,20800
Oklahoma,Tillman County,2010,7983
Oklahoma,Tulsa County,2010,605024
Oklahoma,Wagoner County,2010,73428
Oklahoma,Washington County,2010,51071
Oklahoma,Washita County,2010,11544
Oklahoma,Woods County,2010,8904
Oklahoma,Woodward County,2010,19996
Oklahoma,Adair County,2011,22668
Oklahoma,Alfalfa County,2011,5645
Oklahoma,Atoka County,2011,14171
Oklahoma,Beaver County,2011,5635
Oklahoma,Beckham County,2011,22311
Oklahoma,Blaine County,2011,9689
Oklahoma,Bryan County,2011,43128
Oklahoma,Caddo County,2011,29614
Oklahoma,Canadian County,2011,119414
Oklahoma,Carter County,2011,48067
Oklahoma,Cherokee County,2011,47707
Oklahoma,Choctaw County,2011,15280
Oklahoma,Cimarron County,2011,2477
Oklahoma,Cleveland County,2011,262098
Oklahoma,Coal County,2011,5926
Oklahoma,Comanche County,2011,126115
Oklahoma,Cotton County,2011,6179
Oklahoma,Craig County,2011,14983
Oklahoma,Creek County,2011,70649
Oklahoma,Custer County,2011,27800
Oklahoma,Delaware County,2011,41664
Oklahoma,Dewey County,2011,4785
Oklahoma,Ellis County,2011,4041
Oklahoma,Garfield County,2011,60768
Oklahoma,Garvin County,2011,27463
Oklahoma,Grady County,2011,52746
Oklahoma,Grant County,2011,4562
Oklahoma,Greer County,2011,6144
Oklahoma,Harmon County,2011,2936
Oklahoma,Harper County,2011,3713
Oklahoma,Haskell County,2011,12759
Oklahoma,Hughes County,2011,13751
Oklahoma,Jackson County,2011,26422
Oklahoma,Jefferson County,2011,6449
Oklahoma,Johnston County,2011,11075
Oklahoma,Kay County,2011,45851
Oklahoma,Kingfisher County,2011,15171
Oklahoma,Kiowa County,2011,9426
Oklahoma,Latimer County,2011,11181
Oklahoma,Le Flore County,2011,50505
Oklahoma,Lincoln County,2011,34263
Oklahoma,Logan County,2011,42568
Oklahoma,Love County,2011,9385
Oklahoma,McClain County,2011,35199
Oklahoma,McCurtain County,2011,33312
Oklahoma,McIntosh County,2011,20264
Oklahoma,Major County,2011,7643
Oklahoma,Marshall County,2011,15952
Oklahoma,Mayes County,2011,41327
Oklahoma,Murray County,2011,13598
Oklahoma,Muskogee County,2011,70769
Oklahoma,Noble County,2011,11584
Oklahoma,Nowata County,2011,10622
Oklahoma,Okfuskee County,2011,12333
Oklahoma,Oklahoma County,2011,730890
Oklahoma,Okmulgee County,2011,39787
Oklahoma,Osage County,2011,47775
Oklahoma,Ottawa County,2011,31876
Oklahoma,Pawnee County,2011,16731
Oklahoma,Payne County,2011,78253
Oklahoma,Pittsburg County,2011,45721
Oklahoma,Pontotoc County,2011,37751
Oklahoma,Pottawatomie County,2011,70071
Oklahoma,Pushmataha County,2011,11415
Oklahoma,Roger Mills County,2011,3762
Oklahoma,Rogers County,2011,87567
Oklahoma,Seminole County,2011,25443
Oklahoma,Sequoyah County,2011,42428
Oklahoma,Stephens County,2011,45115
Oklahoma,Texas County,2011,21257
Oklahoma,Tillman County,2011,8001
Oklahoma,Tulsa County,2011,609323
Oklahoma,Wagoner County,2011,74041
Oklahoma,Washington County,2011,51378
Oklahoma,Washita County,2011,11550
Oklahoma,Woods County,2011,8791
Oklahoma,Woodward County,2011,20111
Oklahoma,Adair County,2012,22466
Oklahoma,Alfalfa County,2012,5665
Oklahoma,Atoka County,2012,14031
Oklahoma,Beaver County,2012,5592
Oklahoma,Beckham County,2012,23078
Oklahoma,Blaine County,2012,9811
Oklahoma,Bryan County,2012,43471
Oklahoma,Caddo County,2012,29741
Oklahoma,Canadian County,2012,122526
Oklahoma,Carter County,2012,48028
Oklahoma,Cherokee County,2012,47997
Oklahoma,Choctaw County,2012,15177
Oklahoma,Cimarron County,2012,2398
Oklahoma,Cleveland County,2012,266224
Oklahoma,Coal County,2012,5899
Oklahoma,Comanche County,2012,126428
Oklahoma,Cotton County,2012,6158
Oklahoma,Craig County,2012,14762
Oklahoma,Creek County,2012,70761
Oklahoma,Custer County,2012,28593
Oklahoma,Delaware County,2012,41733
Oklahoma,Dewey County,2012,4815
Oklahoma,Ellis County,2012,4080
Oklahoma,Garfield County,2012,61365
Oklahoma,Garvin County,2012,27342
Oklahoma,Grady County,2012,53025
Oklahoma,Grant County,2012,4532
Oklahoma,Greer County,2012,6054
Oklahoma,Harmon County,2012,2916
Oklahoma,Harper County,2012,3711
Oklahoma,Haskell County,2012,12819
Oklahoma,Hughes County,2012,13658
Oklahoma,Jackson County,2012,26226
Oklahoma,Jefferson County,2012,6336
Oklahoma,Johnston County,2012,10972
Oklahoma,Kay County,2012,45692
Oklahoma,Kingfisher County,2012,15036
Oklahoma,Kiowa County,2012,9359
Oklahoma,Latimer County,2012,11009
Oklahoma,Le Flore County,2012,50346
Oklahoma,Lincoln County,2012,34169
Oklahoma,Logan County,2012,43035
Oklahoma,Love County,2012,9572
Oklahoma,McClain County,2012,35583
Oklahoma,McCurtain County,2012,33350
Oklahoma,McIntosh County,2012,20193
Oklahoma,Major County,2012,7705
Oklahoma,Marshall County,2012,16021
Oklahoma,Mayes County,2012,41161
Oklahoma,Murray County,2012,13621
Oklahoma,Muskogee County,2012,70538
Oklahoma,Noble County,2012,11537
Oklahoma,Nowata County,2012,10607
Oklahoma,Okfuskee County,2012,12334
Oklahoma,Oklahoma County,2012,743477
Oklahoma,Okmulgee County,2012,39555
Oklahoma,Osage County,2012,47454
Oklahoma,Ottawa County,2012,32196
Oklahoma,Pawnee County,2012,16443
Oklahoma,Payne County,2012,78754
Oklahoma,Pittsburg County,2012,45542
Oklahoma,Pontotoc County,2012,38064
Oklahoma,Pottawatomie County,2012,70524
Oklahoma,Pushmataha County,2012,11254
Oklahoma,Roger Mills County,2012,3770
Oklahoma,Rogers County,2012,88117
Oklahoma,Seminole County,2012,25388
Oklahoma,Sequoyah County,2012,42064
Oklahoma,Stephens County,2012,44901
Oklahoma,Texas County,2012,21598
Oklahoma,Tillman County,2012,7826
Oklahoma,Tulsa County,2012,615376
Oklahoma,Wagoner County,2012,74988
Oklahoma,Washington County,2012,51655
Oklahoma,Washita County,2012,11586
Oklahoma,Woods County,2012,8853
Oklahoma,Woodward County,2012,20677
Oklahoma,Adair County,2013,22463
Oklahoma,Alfalfa County,2013,5852
Oklahoma,Atoka County,2013,13903
Oklahoma,Beaver County,2013,5566
Oklahoma,Beckham County,2013,23482
Oklahoma,Blaine County,2013,9792
Oklahoma,Bryan County,2013,44149
Oklahoma,Caddo County,2013,29590
Oklahoma,Canadian County,2013,125992
Oklahoma,Carter County,2013,48474
Oklahoma,Cherokee County,2013,47880
Oklahoma,Choctaw County,2013,15053
Oklahoma,Cimarron County,2013,2327
Oklahoma,Cleveland County,2013,269966
Oklahoma,Coal County,2013,5756
Oklahoma,Comanche County,2013,124648
Oklahoma,Cotton County,2013,6164
Oklahoma,Craig County,2013,14696
Oklahoma,Creek County,2013,70576
Oklahoma,Custer County,2013,29318
Oklahoma,Delaware County,2013,41717
Oklahoma,Dewey County,2013,4855
Oklahoma,Ellis County,2013,4133
Oklahoma,Garfield County,2013,62368
Oklahoma,Garvin County,2013,27426
Oklahoma,Grady County,2013,53638
Oklahoma,Grant County,2013,4517
Oklahoma,Greer County,2013,6139
Oklahoma,Harmon County,2013,2894
Oklahoma,Harper County,2013,3869
Oklahoma,Haskell County,2013,12916
Oklahoma,Hughes County,2013,13638
Oklahoma,Jackson County,2013,26141
Oklahoma,Jefferson County,2013,6354
Oklahoma,Johnston County,2013,10997
Oklahoma,Kay County,2013,45554
Oklahoma,Kingfisher County,2013,15309
Oklahoma,Kiowa County,2013,9347
Oklahoma,Latimer County,2013,10796
Oklahoma,Le Flore County,2013,50309
Oklahoma,Lincoln County,2013,34247
Oklahoma,Logan County,2013,43828
Oklahoma,Love County,2013,9701
Oklahoma,McClain County,2013,36459
Oklahoma,McCurtain County,2013,33232
Oklahoma,McIntosh County,2013,20107
Oklahoma,Major County,2013,7715
Oklahoma,Marshall County,2013,16064
Oklahoma,Mayes County,2013,40975
Oklahoma,Murray County,2013,13682
Oklahoma,Muskogee County,2013,70193
Oklahoma,Noble County,2013,11427
Oklahoma,Nowata County,2013,10555
Oklahoma,Okfuskee County,2013,12298
Oklahoma,Oklahoma County,2013,756286
Oklahoma,Okmulgee County,2013,39404
Oklahoma,Osage County,2013,47387
Oklahoma,Ottawa County,2013,32188
Oklahoma,Pawnee County,2013,16453
Oklahoma,Payne County,2013,79744
Oklahoma,Pittsburg County,2013,45267
Oklahoma,Pontotoc County,2013,38162
Oklahoma,Pottawatomie County,2013,70921
Oklahoma,Pushmataha County,2013,11203
Oklahoma,Roger Mills County,2013,3737
Oklahoma,Rogers County,2013,88752
Oklahoma,Seminole County,2013,25445
Oklahoma,Sequoyah County,2013,41838
Oklahoma,Stephens County,2013,45000
Oklahoma,Texas County,2013,22052
Oklahoma,Tillman County,2013,7726
Oklahoma,Tulsa County,2013,623978
Oklahoma,Wagoner County,2013,75660
Oklahoma,Washington County,2013,51684
Oklahoma,Washita County,2013,11706
Oklahoma,Woods County,2013,9003
Oklahoma,Woodward County,2013,21248
Oklahoma,Adair County,2014,22392
Oklahoma,Alfalfa County,2014,5817
Oklahoma,Atoka County,2014,13924
Oklahoma,Beaver County,2014,5535
Oklahoma,Beckham County,2014,23611
Oklahoma,Blaine County,2014,9845
Oklahoma,Bryan County,2014,44525
Oklahoma,Caddo County,2014,29448
Oklahoma,Canadian County,2014,129384
Oklahoma,Carter County,2014,48600
Oklahoma,Cherokee County,2014,48253
Oklahoma,Choctaw County,2014,15114
Oklahoma,Cimarron County,2014,2294
Oklahoma,Cleveland County,2014,269874
Oklahoma,Coal County,2014,5722
Oklahoma,Comanche County,2014,124622
Oklahoma,Cotton County,2014,6133
Oklahoma,Craig County,2014,14634
Oklahoma,Creek County,2014,70559
Oklahoma,Custer County,2014,29517
Oklahoma,Delaware County,2014,41792
Oklahoma,Dewey County,2014,4965
Oklahoma,Ellis County,2014,4117
Oklahoma,Garfield County,2014,62801
Oklahoma,Garvin County,2014,27613
Oklahoma,Grady County,2014,53883
Oklahoma,Grant County,2014,4469
Oklahoma,Greer County,2014,6121
Oklahoma,Harmon County,2014,2804
Oklahoma,Harper County,2014,3894
Oklahoma,Haskell County,2014,12828
Oklahoma,Hughes County,2014,13680
Oklahoma,Jackson County,2014,25834
Oklahoma,Jefferson County,2014,6288
Oklahoma,Johnston County,2014,11110
Oklahoma,Kay County,2014,45475
Oklahoma,Kingfisher County,2014,15513
Oklahoma,Kiowa County,2014,9286
Oklahoma,Latimer County,2014,10779
Oklahoma,Le Flore County,2014,50225
Oklahoma,Lincoln County,2014,34539
Oklahoma,Logan County,2014,44681
Oklahoma,Love County,2014,9740
Oklahoma,McClain County,2014,37248
Oklahoma,McCurtain County,2014,33192
Oklahoma,McIntosh County,2014,19958
Oklahoma,Major County,2014,7791
Oklahoma,Marshall County,2014,16160
Oklahoma,Mayes County,2014,40934
Oklahoma,Murray County,2014,13763
Oklahoma,Muskogee County,2014,69751
Oklahoma,Noble County,2014,11555
Oklahoma,Nowata County,2014,10503
Oklahoma,Okfuskee County,2014,12170
Oklahoma,Oklahoma County,2014,766928
Oklahoma,Okmulgee County,2014,39086
Oklahoma,Osage County,2014,47490
Oklahoma,Ottawa County,2014,31955
Oklahoma,Pawnee County,2014,16350
Oklahoma,Payne County,2014,80583
Oklahoma,Pittsburg County,2014,44853
Oklahoma,Pontotoc County,2014,38292
Oklahoma,Pottawatomie County,2014,71561
Oklahoma,Pushmataha County,2014,11111
Oklahoma,Roger Mills County,2014,3767
Oklahoma,Rogers County,2014,89394
Oklahoma,Seminole County,2014,25361
Oklahoma,Sequoyah County,2014,41879
Oklahoma,Stephens County,2014,44590
Oklahoma,Texas County,2014,21741
Oklahoma,Tillman County,2014,7668
Oklahoma,Tulsa County,2014,631241
Oklahoma,Wagoner County,2014,75664
Oklahoma,Washington County,2014,52044
Oklahoma,Washita County,2014,11567
Oklahoma,Woods County,2014,9253
Oklahoma,Woodward County,2014,21544
Oklahoma,Adair County,2015,22266
Oklahoma,Alfalfa County,2015,5912
Oklahoma,Atoka County,2015,13888
Oklahoma,Beaver County,2015,5460
Oklahoma,Beckham County,2015,23564
Oklahoma,Blaine County,2015,9772
Oklahoma,Bryan County,2015,45080
Oklahoma,Caddo County,2015,29439
Oklahoma,Canadian County,2015,133241
Oklahoma,Carter County,2015,48587
Oklahoma,Cherokee County,2015,48392
Oklahoma,Choctaw County,2015,14987
Oklahoma,Cimarron County,2015,2225
Oklahoma,Cleveland County,2015,274041
Oklahoma,Coal County,2015,5600
Oklahoma,Comanche County,2015,123689
Oklahoma,Cotton County,2015,6008
Oklahoma,Craig County,2015,14706
Oklahoma,Creek County,2015,70798
Oklahoma,Custer County,2015,29568
Oklahoma,Delaware County,2015,41738
Oklahoma,Dewey County,2015,4986
Oklahoma,Ellis County,2015,4218
Oklahoma,Garfield County,2015,63246
Oklahoma,Garvin County,2015,27913
Oklahoma,Grady County,2015,54563
Oklahoma,Grant County,2015,4497
Oklahoma,Greer County,2015,6031
Oklahoma,Harmon County,2015,2782
Oklahoma,Harper County,2015,3825
Oklahoma,Haskell County,2015,12749
Oklahoma,Hughes County,2015,13589
Oklahoma,Jackson County,2015,25464
Oklahoma,Jefferson County,2015,6259
Oklahoma,Johnston County,2015,10977
Oklahoma,Kay County,2015,45261
Oklahoma,Kingfisher County,2015,15595
Oklahoma,Kiowa County,2015,9120
Oklahoma,Latimer County,2015,10622
Oklahoma,Le Flore County,2015,50030
Oklahoma,Lincoln County,2015,34937
Oklahoma,Logan County,2015,45355
Oklahoma,Love County,2015,9815
Oklahoma,McClain County,2015,37981
Oklahoma,McCurtain County,2015,33174
Oklahoma,McIntosh County,2015,19811
Oklahoma,Major County,2015,7774
Oklahoma,Marshall County,2015,16267
Oklahoma,Mayes County,2015,40901
Oklahoma,Murray County,2015,13859
Oklahoma,Muskogee County,2015,69349
Oklahoma,Noble County,2015,11560
Oklahoma,Nowata County,2015,10517
Oklahoma,Okfuskee County,2015,12110
Oklahoma,Oklahoma County,2015,777406
Oklahoma,Okmulgee County,2015,39072
Oklahoma,Osage County,2015,47333
Oklahoma,Ottawa County,2015,31890
Oklahoma,Pawnee County,2015,16436
Oklahoma,Payne County,2015,81443
Oklahoma,Pittsburg County,2015,44725
Oklahoma,Pontotoc County,2015,38343
Oklahoma,Pottawatomie County,2015,71510
Oklahoma,Pushmataha County,2015,11155
Oklahoma,Roger Mills County,2015,3782
Oklahoma,Rogers County,2015,90113
Oklahoma,Seminole County,2015,25410
Oklahoma,Sequoyah County,2015,41811
Oklahoma,Stephens County,2015,44604
Oklahoma,Texas County,2015,21452
Oklahoma,Tillman County,2015,7565
Oklahoma,Tulsa County,2015,640851
Oklahoma,Wagoner County,2015,76753
Oklahoma,Washington County,2015,52144
Oklahoma,Washita County,2015,11697
Oklahoma,Woods County,2015,9306
Oklahoma,Woodward County,2015,21619
Oklahoma,Adair County,2016,22301
Oklahoma,Alfalfa County,2016,5926
Oklahoma,Atoka County,2016,13882
Oklahoma,Beaver County,2016,5437
Oklahoma,Beckham County,2016,22467
Oklahoma,Blaine County,2016,9649
Oklahoma,Bryan County,2016,45679
Oklahoma,Caddo County,2016,29696
Oklahoma,Canadian County,2016,136508
Oklahoma,Carter County,2016,48501
Oklahoma,Cherokee County,2016,48868
Oklahoma,Choctaw County,2016,14874
Oklahoma,Cimarron County,2016,2181
Oklahoma,Cleveland County,2016,278062
Oklahoma,Coal County,2016,5643
Oklahoma,Comanche County,2016,121554
Oklahoma,Cotton County,2016,5924
Oklahoma,Craig County,2016,14467
Oklahoma,Creek County,2016,71161
Oklahoma,Custer County,2016,29224
Oklahoma,Delaware County,2016,41967
Oklahoma,Dewey County,2016,4895
Oklahoma,Ellis County,2016,4083
Oklahoma,Garfield County,2016,62585
Oklahoma,Garvin County,2016,27944
Oklahoma,Grady County,2016,54677
Oklahoma,Grant County,2016,4454
Oklahoma,Greer County,2016,5958
Oklahoma,Harmon County,2016,2712
Oklahoma,Harper County,2016,3787
Oklahoma,Haskell County,2016,12706
Oklahoma,Hughes County,2016,13417
Oklahoma,Jackson County,2016,25488
Oklahoma,Jefferson County,2016,6239
Oklahoma,Johnston County,2016,11125
Oklahoma,Kay County,2016,44937
Oklahoma,Kingfisher County,2016,15661
Oklahoma,Kiowa County,2016,9034
Oklahoma,Latimer County,2016,10553
Oklahoma,Le Flore County,2016,50154
Oklahoma,Lincoln County,2016,34907
Oklahoma,Logan County,2016,46032
Oklahoma,Love County,2016,10034
Oklahoma,McClain County,2016,38625
Oklahoma,McCurtain County,2016,33099
Oklahoma,McIntosh County,2016,19761
Oklahoma,Major County,2016,7760
Oklahoma,Marshall County,2016,16265
Oklahoma,Mayes County,2016,41031
Oklahoma,Murray County,2016,13922
Oklahoma,Muskogee County,2016,69028
Oklahoma,Noble County,2016,11420
Oklahoma,Nowata County,2016,10405
Oklahoma,Okfuskee County,2016,12089
Oklahoma,Oklahoma County,2016,784684
Oklahoma,Okmulgee County,2016,39061
Oklahoma,Osage County,2016,47364
Oklahoma,Ottawa County,2016,31617
Oklahoma,Pawnee County,2016,16461
Oklahoma,Payne County,2016,81924
Oklahoma,Pittsburg County,2016,44397
Oklahoma,Pontotoc County,2016,38499
Oklahoma,Pottawatomie County,2016,72051
Oklahoma,Pushmataha County,2016,11047
Oklahoma,Roger Mills County,2016,3683
Oklahoma,Rogers County,2016,91061
Oklahoma,Seminole County,2016,25157
Oklahoma,Sequoyah County,2016,41887
Oklahoma,Stephens County,2016,44044
Oklahoma,Texas County,2016,21242
Oklahoma,Tillman County,2016,7520
Oklahoma,Tulsa County,2016,646328
Oklahoma,Wagoner County,2016,77688
Oklahoma,Washington County,2016,52099
Oklahoma,Washita County,2016,11428
Oklahoma,Woods County,2016,9152
Oklahoma,Woodward County,2016,20991
Oklahoma,Adair County,2017,22122
Oklahoma,Alfalfa County,2017,5905
Oklahoma,Atoka County,2017,13771
Oklahoma,Beaver County,2017,5363
Oklahoma,Beckham County,2017,21793
Oklahoma,Blaine County,2017,9560
Oklahoma,Bryan County,2017,46571
Oklahoma,Caddo County,2017,29420
Oklahoma,Canadian County,2017,140146
Oklahoma,Carter County,2017,48373
Oklahoma,Cherokee County,2017,48956
Oklahoma,Choctaw County,2017,14807
Oklahoma,Cimarron County,2017,2155
Oklahoma,Cleveland County,2017,279723
Oklahoma,Coal County,2017,5623
Oklahoma,Comanche County,2017,121994
Oklahoma,Cotton County,2017,5866
Oklahoma,Craig County,2017,14328
Oklahoma,Creek County,2017,71822
Oklahoma,Custer County,2017,28928
Oklahoma,Delaware County,2017,42692
Oklahoma,Dewey County,2017,4891
Oklahoma,Ellis County,2017,3961
Oklahoma,Garfield County,2017,61720
Oklahoma,Garvin County,2017,27875
Oklahoma,Grady County,2017,54819
Oklahoma,Grant County,2017,4376
Oklahoma,Greer County,2017,5794
Oklahoma,Harmon County,2017,2715
Oklahoma,Harper County,2017,3799
Oklahoma,Haskell County,2017,12735
Oklahoma,Hughes County,2017,13266
Oklahoma,Jackson County,2017,25121
Oklahoma,Jefferson County,2017,6158
Oklahoma,Johnston County,2017,11133
Oklahoma,Kay County,2017,44445
Oklahoma,Kingfisher County,2017,15773
Oklahoma,Kiowa County,2017,8850
Oklahoma,Latimer County,2017,10312
Oklahoma,Le Flore County,2017,50022
Oklahoma,Lincoln County,2017,34967
Oklahoma,Logan County,2017,46806
Oklahoma,Love County,2017,10088
Oklahoma,McClain County,2017,39310
Oklahoma,McCurtain County,2017,33024
Oklahoma,McIntosh County,2017,19693
Oklahoma,Major County,2017,7694
Oklahoma,Marshall County,2017,16371
Oklahoma,Mayes County,2017,40994
