STNAME,CTYNAME,YEAR,POPULATION
Oregon,Linn County,2010,116887
Oregon,Malheur County,2010,31349
Oregon,Marion County,2010,315948
Oregon,Morrow County,2010,11207
Oregon,Multnomah County,2010,737320
Oregon,Polk County,2010,75540
Oregon,Sherman County,2010,1779
Oregon,Tillamook County,2010,25243
Oregon,Umatilla County,2010,76093
Oregon,Union County,2010,25725
Oregon,Wallowa County,2010,7012
Oregon,Wasco County,2010,25282
Oregon,Washington County,2010,531652
Oregon,Wheeler County,2010,1449
Oregon,Yamhill County,2010,99298
Oregon,Baker County,2011,16069
Oregon,Benton County,2011,86281
Oregon,Clackamas County,2011,379640
Oregon,Clatsop County,2011,37241
Oregon,Columbia County,2011,49408
Oregon,Coos County,2011,62789
Oregon,Crook County,2011,20640
Oregon,Curry County,2011,22497
Oregon,Deschutes County,2011,159683
Oregon,Douglas County,2011,107257
Oregon,Gilliam County,2011,1950
Oregon,Grant County,2011,7409
Oregon,Harney County,2011,7363
Oregon,Hood River County,2011,22439
Oregon,Jackson County,2011,204798
Oregon,Jefferson County,2011,21752
Oregon,Josephine County,2011,82722
Oregon,Klamath County,2011,66322
Oregon,Lake County,2011,7908
Oregon,Lane County,2011,354119
Oregon,Lincoln County,2011,45877
Oregon,Linn County,2011,118175
Oregon,Malheur County,2011,30964
Oregon,Marion County,2011,318053
Oregon,Morrow County,2011,11226
Oregon,Multnomah County,2011,749926
Oregon,Polk County,2011,75942
Oregon,Sherman County,2011,1750
Oregon,Tillamook County,2011,25393
Oregon,Umatilla County,2011,76810
Oregon,Union County,2011,25906
Oregon,Wallowa County,2011,6979
Oregon,Wasco County,2011,25217
Oregon,Washington County,2011,541041
Oregon,Wheeler County,2011,1418
Oregon,Yamhill County,2011,99708
Oregon,Baker County,2012,16001
Oregon,Benton County,2012,86708
Oregon,Clackamas County,2012,383159
Oregon,Clatsop County,2012,37435
Oregon,Columbia County,2012,49220
Oregon,Coos County,2012,62697
Oregon,Crook County,2012,20610
Oregon,Curry County,2012,22272
Oregon,Deschutes County,2012,161408
Oregon,Douglas County,2012,106955
Oregon,Gilliam County,2012,1949
Oregon,Grant County,2012,7325
Oregon,Harney County,2012,7256
Oregon,Hood River County,2012,22545
Oregon,Jackson County,2012,205939
Oregon,Jefferson County,2012,21835
Oregon,Josephine County,2012,82789
Oregon,Klamath County,2012,65936
Oregon,Lake County,2012,7789
Oregon,Lane County,2012,355217
Oregon,Lincoln County,2012,46180
Oregon,Linn County,2012,118293
Oregon,Malheur County,2012,30755
Oregon,Marion County,2012,319865
Oregon,Morrow County,2012,11226
Oregon,Multnomah County,2012,760505
Oregon,Polk County,2012,76227
Oregon,Sherman County,2012,1748
Oregon,Tillamook County,2012,25276
Oregon,Umatilla County,2012,77011
Oregon,Union County,2012,25801
Oregon,Wallowa County,2012,6800
Oregon,Wasco County,2012,25375
Oregon,Washington County,2012,548651
Oregon,Wheeler County,2012,1411
Oregon,Yamhill County,2012,99933
Oregon,Baker County,2013,16027
Oregon,Benton County,2013,86228
Oregon,Clackamas County,2013,387571
Oregon,Clatsop County,2013,37143
Oregon,Columbia County,2013,49271
Oregon,Coos County,2013,62409
Oregon,Crook County,2013,20702
Oregon,Curry County,2013,22252
Oregon,Deschutes County,2013,165385
Oregon,Douglas County,2013,106645
Oregon,Gilliam County,2013,1940
Oregon,Grant County,2013,7271
Oregon,Harney County,2013,7167
Oregon,Hood River County,2013,22574
Oregon,Jackson County,2013,207313
Oregon,Jefferson County,2013,21869
Oregon,Josephine County,2013,83175
Oregon,Klamath County,2013,65719
Oregon,Lake County,2013,7800
Oregon,Lane County,2013,355654
Oregon,Lincoln County,2013,46351
Oregon,Linn County,2013,118439
Oregon,Malheur County,2013,30642
Oregon,Marion County,2013,321491
Oregon,Morrow County,2013,11197
Oregon,Multnomah County,2013,766977
Oregon,Polk County,2013,76568
Oregon,Sherman County,2013,1728
Oregon,Tillamook County,2013,25332
Oregon,Umatilla County,2013,76892
Oregon,Union County,2013,25531
Oregon,Wallowa County,2013,6769
Oregon,Wasco County,2013,25329
Oregon,Washington County,2013,555443
Oregon,Wheeler County,2013,1380
Oregon,Yamhill County,2013,99926
Oregon,Baker County,2014,16030
Oregon,Benton County,2014,87296
Oregon,Clackamas County,2014,393544
Oregon,Clatsop County,2014,37491
Oregon,Columbia County,2014,49513
Oregon,Coos County,2014,62403
Oregon,Crook County,2014,20965
Oregon,Curry County,2014,22167
Oregon,Deschutes County,2014,169631
Oregon,Douglas County,2014,106769
Oregon,Gilliam County,2014,1927
Oregon,Grant County,2014,7191
Oregon,Harney County,2014,7133
Oregon,Hood River County,2014,22671
Oregon,Jackson County,2014,209351
Oregon,Jefferson County,2014,22200
Oregon,Josephine County,2014,83435
Oregon,Klamath County,2014,65333
Oregon,Lake County,2014,7828
Oregon,Lane County,2014,358273
Oregon,Lincoln County,2014,46383
Oregon,Linn County,2014,119095
Oregon,Malheur County,2014,30354
Oregon,Marion County,2014,324473
Oregon,Morrow County,2014,11095
Oregon,Multnomah County,2014,779002
Oregon,Polk County,2014,77702
Oregon,Sherman County,2014,1715
Oregon,Tillamook County,2014,25314
Oregon,Umatilla County,2014,76711
Oregon,Union County,2014,25645
Oregon,Wallowa County,2014,6778
Oregon,Wasco County,2014,25276
Oregon,Washington County,2014,562552
Oregon,Wheeler County,2014,1351
Oregon,Yamhill County,2014,100850
Oregon,Baker County,2015,15899
Oregon,Benton County,2015,88443
Oregon,Clackamas County,2015,399852
Oregon,Clatsop County,2015,37848
Oregon,Columbia County,2015,49671
Oregon,Coos County,2015,62696
Oregon,Crook County,2015,21465
Oregon,Curry County,2015,22329
Oregon,Deschutes County,2015,174392
Oregon,Douglas County,2015,107260
Oregon,Gilliam County,2015,1866
Oregon,Grant County,2015,7209
Oregon,Harney County,2015,7154
Oregon,Hood River County,2015,22925
Oregon,Jackson County,2015,211587
Oregon,Jefferson County,2015,22540
Oregon,Josephine County,2015,84606
Oregon,Klamath County,2015,65742
Oregon,Lake County,2015,7789
Oregon,Lane County,2015,362257
Oregon,Lincoln County,2015,47046
Oregon,Linn County,2015,120303
Oregon,Malheur County,2015,30228
Oregon,Marion County,2015,329106
Oregon,Morrow County,2015,11130
Oregon,Multnomah County,2015,790723
Oregon,Polk County,2015,79012
Oregon,Sherman County,2015,1691
Oregon,Tillamook County,2015,25554
Oregon,Umatilla County,2015,76491
Oregon,Union County,2015,25720
Oregon,Wallowa County,2015,6810
Oregon,Wasco County,2015,25469
Oregon,Washington County,2015,572955
Oregon,Wheeler County,2015,1327
Oregon,Yamhill County,2015,101447
Oregon,Baker County,2016,15971
Oregon,Benton County,2016,90053
Oregon,Clackamas County,2016,407055
Oregon,Clatsop County,2016,38732
Oregon,Columbia County,2016,50939
Oregon,Coos County,2016,63386
Oregon,Crook County,2016,22310
Oregon,Curry County,2016,22629
Oregon,Deschutes County,2016,180819
Oregon,Douglas County,2016,108244
Oregon,Gilliam County,2016,1852
Oregon,Grant County,2016,7167
Oregon,Harney County,2016,7252
Oregon,Hood River County,2016,23090
Oregon,Jackson County,2016,214600
Oregon,Jefferson County,2016,23022
Oregon,Josephine County,2016,85599
Oregon,Klamath County,2016,66287
Oregon,Lake County,2016,7837
Oregon,Lane County,2016,369201
Oregon,Lincoln County,2016,47855
Oregon,Linn County,2016,122871
Oregon,Malheur County,2016,30397
Oregon,Marion County,2016,335592
Oregon,Morrow County,2016,11246
Oregon,Multnomah County,2016,803630
Oregon,Polk County,2016,81496
Oregon,Sherman County,2016,1712
Oregon,Tillamook County,2016,26116
Oregon,Umatilla County,2016,76700
Oregon,Union County,2016,26082
Oregon,Wallowa County,2016,6912
Oregon,Wasco County,2016,25791
Oregon,Washington County,2016,585358
Oregon,Wheeler County,2016,1325
Oregon,Yamhill County,2016,104143
Oregon,Baker County,2017,16049
Oregon,Benton County,2017,91923
Oregon,Clackamas County,2017,412982
Oregon,Clatsop County,2017,39185
Oregon,Columbia County,2017,51749
Oregon,Coos County,2017,63764
Oregon,Crook County,2017,23072
Oregon,Curry County,2017,22681
Oregon,Deschutes County,2017,186971
Oregon,Douglas County,2017,109378
Oregon,Gilliam County,2017,1860
Oregon,Grant County,2017,7190
Oregon,Harney County,2017,7270
Oregon,Hood River County,2017,23405
Oregon,Jackson County,2017,217030
Oregon,Jefferson County,2017,23629
Oregon,Josephine County,2017,86732
Oregon,Klamath County,2017,66853
Oregon,Lake County,2017,7892
Oregon,Lane County,2017,375689
Oregon,Lincoln County,2017,48794
Oregon,Linn County,2017,125098
Oregon,Malheur County,2017,30449
Oregon,Marion County,2017,340846
Oregon,Morrow County,2017,11225
Oregon,Multnomah County,2017,808192
Oregon,Polk County,2017,83707
Oregon,Sherman County,2017,1740
Oregon,Tillamook County,2017,26511
Oregon,Umatilla County,2017,77069
Oregon,Union County,2017,26410
Oregon,Wallowa County,2017,7018
Oregon,Wasco County,2017,26296
Oregon,Washington County,2017,591969
Oregon,Wheeler County,2017,1353
Oregon,Yamhill County,2017,105313
Oregon,Baker County,2018,16024
Oregon,Benton County,2018,92511
Oregon,Clackamas County,2018,415586
Oregon,Clatsop County,2018,39730
Oregon,Columbia County,2018,52408
Oregon,Coos County,2018,64338
Oregon,Crook County,2018,23789
Oregon,Curry County,2018,22850
Oregon,Deschutes County,2018,191770
Oregon,Douglas County,2018,110164
Oregon,Gilliam County,2018,1883
Oregon,Grant County,2018,7169
Oregon,Harney County,2018,7278
Oregon,Hood River County,2018,23228
Oregon,Jackson County,2018,219616
Oregon,Jefferson County,2018,24085
Oregon,Josephine County,2018,87418
Oregon,Klamath County,2018,67810
Oregon,Lake County,2018,7861
Oregon,Lane County,2018,378807
Oregon,Lincoln County,2018,49320
Oregon,Linn County,2018,127455
Oregon,Malheur County,2018,30633
Oregon,Marion County,2018,345512
Oregon,Morrow County,2018,11349
Oregon,Multnomah County,2018,809448
Oregon,Polk County,2018,84854
Oregon,Sherman County,2018,1702
Oregon,Tillamook County,2018,26710
Oregon,Umatilla County,2018,77332
Oregon,Union County,2018,26733
Oregon,Wallowa County,2018,7043
Oregon,Wasco County,2018,26346
Oregon,Washington County,2018,597030
Oregon,Wheeler County,2018,1356
Oregon,Yamhill County,2018,106390
Oregon,Baker County,2019,16123
Oregon,Benton County,2019,93114
Oregon,Clackamas County,2019,418199
Oregon,Clatsop County,2019,40208
Oregon,Columbia County,2019,52614
Oregon,Coos County,2019,64677
Oregon,Crook County,2019,24388
Oregon,Curry County,2019,22981
Oregon,Deschutes County,2019,197417
Oregon,Douglas County,2019,110926
Oregon,Gilliam County,2019,1911
Oregon,Grant County,2019,7166
Oregon,Harney County,2019,7375
Oregon,Hood River County,2019,23347
Oregon,Jackson County,2019,220815
Oregon,Jefferson County,2019,24647
Oregon,Josephine County,2019,87679
Oregon,Klamath County,2019,68343
Oregon,Lake County,2019,7939
Oregon,Lane County,2019,382064
Oregon,Lincoln County,2019,50125
Oregon,Linn County,2019,129598
Oregon,Malheur County,2019,30698
Oregon,Marion County,2019,347557
Oregon,Morrow County,2019,11607
Oregon,Multnomah County,2019,812439
Oregon,Polk County,2019,85851
Oregon,Sherman County,2019,1790
Oregon,Tillamook County,2019,27132
Oregon,Umatilla County,2019,77744
Oregon,Union County,2019,26733
Oregon,Wallowa County,2019,7169
Oregon,Wasco County,2019,26532
Oregon,Washington County,2019,600933
Oregon,Wheeler County,2019,1348
Oregon,Yamhill County,2019,106927
Texas,Anderson County,2000,55068
Texas,Andrews County,2000,12911
Texas,Angelina County,2000,80245
Texas,Aransas County,2000,22537
Texas,Archer County,2000,8917
Texas,Armstrong County,2000,2166
Texas,Atascosa County,2000,38874
Texas,Austin County,2000,23745
Texas,Bailey County,2000,6583
Texas,Bandera County,2000,17811
Texas,Bastrop County,2000,58293
Texas,Baylor County,2000,4080
Texas,Bee County,2000,32251
Texas,Bell County,2000,239135
Texas,Bexar County,2000,1397813
Texas,Blanco County,2000,8456
Texas,Borden County,2000,715
Texas,Bosque County,2000,17235
Texas,Bowie County,2000,89247
Texas,Brazoria County,2000,243152
Texas,Brazos County,2000,152903
Texas,Brewster County,2000,8877
Texas,Briscoe County,2000,1776
Texas,Brooks County,2000,7946
Texas,Brown County,2000,37713
Texas,Burleson County,2000,16533
Texas,Burnet County,2000,34546
Texas,Caldwell County,2000,32463
Texas,Calhoun County,2000,20665
Texas,Callahan County,2000,12917
Texas,Cameron County,2000,336443
Texas,Camp County,2000,11596
Texas,Carson County,2000,6505
Texas,Cass County,2000,30405
Texas,Castro County,2000,8219
Texas,Chambers County,2000,26162
Texas,Cherokee County,2000,46712
Texas,Childress County,2000,7688
Texas,Clay County,2000,11076
Texas,Cochran County,2000,3706
Texas,Coke County,2000,3849
Texas,Coleman County,2000,9178
Texas,Collin County,2000,500162
Texas,Collingsworth County,2000,3193
Texas,Colorado County,2000,20342
Texas,Comal County,2000,78748
Texas,Comanche County,2000,13994
Texas,Concho County,2000,3954
Texas,Cooke County,2000,36462
Texas,Coryell County,2000,75010
Texas,Cottle County,2000,1890
Texas,Crane County,2000,3949
Texas,Crockett County,2000,4026
Texas,Crosby County,2000,7056
Texas,Culberson County,2000,2944
Texas,Dallam County,2000,6227
Texas,Dallas County,2000,2225371
Texas,Dawson County,2000,14941
Texas,Deaf Smith County,2000,18492
Texas,Delta County,2000,5337
Texas,Denton County,2000,438994
Texas,DeWitt County,2000,19980
Texas,Dickens County,2000,2729
Texas,Dimmit County,2000,10208
Texas,Donley County,2000,3829
Texas,Duval County,2000,13042
Texas,Eastland County,2000,18302
Texas,Ector County,2000,120685
Texas,Edwards County,2000,2141
Texas,Ellis County,2000,112394
Texas,El Paso County,2000,680942
Texas,Erath County,2000,33052
Texas,Falls County,2000,18517
Texas,Fannin County,2000,31342
Texas,Fayette County,2000,21830
Texas,Fisher County,2000,4335
Texas,Floyd County,2000,7737
Texas,Foard County,2000,1609
Texas,Fort Bend County,2000,358759
Texas,Franklin County,2000,9467
Texas,Freestone County,2000,17912
Texas,Frio County,2000,16194
Texas,Gaines County,2000,14438
Texas,Galveston County,2000,250719
Texas,Garza County,2000,4859
Texas,Gillespie County,2000,20911
Texas,Glasscock County,2000,1401
Texas,Goliad County,2000,6974
Texas,Gonzales County,2000,18673
Texas,Gray County,2000,22578
Texas,Grayson County,2000,110993
Texas,Gregg County,2000,111287
Texas,Grimes County,2000,23608
Texas,Guadalupe County,2000,89883
Texas,Hale County,2000,36581
Texas,Hall County,2000,3762
Texas,Hamilton County,2000,8233
Texas,Hansford County,2000,5345
Texas,Hardeman County,2000,4715
Texas,Hardin County,2000,48154
Texas,Harris County,2000,3413678
Texas,Harrison County,2000,62057
Texas,Hartley County,2000,5538
Texas,Haskell County,2000,6043
Texas,Hays County,2000,99070
Texas,Hemphill County,2000,3325
Texas,Henderson County,2000,73540
Texas,Hidalgo County,2000,573398
Texas,Hill County,2000,32596
Texas,Hockley County,2000,22656
Texas,Hood County,2000,41468
Texas,Hopkins County,2000,32015
Texas,Houston County,2000,23160
Texas,Howard County,2000,33453
Texas,Hudspeth County,2000,3345
Texas,Hunt County,2000,76931
Texas,Hutchinson County,2000,23769
Texas,Irion County,2000,1769
Texas,Jack County,2000,8757
Texas,Jackson County,2000,14411
Texas,Jasper County,2000,35589
Texas,Jeff Davis County,2000,2229
Texas,Jefferson County,2000,251628
Texas,Jim Hogg County,2000,5268
Texas,Jim Wells County,2000,39375
Texas,Johnson County,2000,127978
Texas,Jones County,2000,20723
Texas,Karnes County,2000,15431
Texas,Kaufman County,2000,72091
Texas,Kendall County,2000,23965
Texas,Kenedy County,2000,419
Texas,Kent County,2000,844
Texas,Kerr County,2000,43826
Texas,Kimble County,2000,4490
Texas,King County,2000,358
Texas,Kinney County,2000,3383
Texas,Kleberg County,2000,31510
Texas,Knox County,2000,4244
Texas,Lamar County,2000,48608
Texas,Lamb County,2000,14649
Texas,Lampasas County,2000,17877
Texas,La Salle County,2000,5877
Texas,Lavaca County,2000,19170
Texas,Lee County,2000,15717
Texas,Leon County,2000,15428
Texas,Liberty County,2000,70562
Texas,Limestone County,2000,22046
Texas,Lipscomb County,2000,3031
Texas,Live Oak County,2000,12279
Texas,Llano County,2000,17095
Texas,Loving County,2000,64
Texas,Lubbock County,2000,243074
Texas,Lynn County,2000,6486
Texas,McCulloch County,2000,8171
Texas,McLennan County,2000,214093
Texas,McMullen County,2000,851
Texas,Madison County,2000,12971
Texas,Marion County,2000,10945
Texas,Martin County,2000,4720
Texas,Mason County,2000,3741
Texas,Matagorda County,2000,37958
Texas,Maverick County,2000,47357
Texas,Medina County,2000,39462
Texas,Menard County,2000,2356
Texas,Midland County,2000,115487
Texas,Milam County,2000,24239
Texas,Mills County,2000,5127
Texas,Mitchell County,2000,9638
Texas,Montague County,2000,19132
Texas,Montgomery County,2000,297345
Texas,Moore County,2000,20102
Texas,Morris County,2000,13030
Texas,Motley County,2000,1442
Texas,Nacogdoches County,2000,59258
Texas,Navarro County,2000,45312
Texas,Newton County,2000,15039
Texas,Nolan County,2000,15749
Texas,Nueces County,2000,313300
Texas,Ochiltree County,2000,8985
Texas,Oldham County,2000,2192
Texas,Orange County,2000,84906
Texas,Palo Pinto County,2000,27084
Texas,Panola County,2000,22757
Texas,Parker County,2000,89241
Texas,Parmer County,2000,9981
Texas,Pecos County,2000,16707
Texas,Polk County,2000,41571
Texas,Potter County,2000,113733
Texas,Presidio County,2000,7352
Texas,Rains County,2000,9217
Texas,Randall County,2000,104713
Texas,Reagan County,2000,3296
Texas,Real County,2000,3062
Texas,Red River County,2000,14286
Texas,Reeves County,2000,13050
Texas,Refugio County,2000,7824
Texas,Roberts County,2000,883
Texas,Robertson County,2000,16033
Texas,Rockwall County,2000,43880
Texas,Runnels County,2000,11476
Texas,Rusk County,2000,47359
Texas,Sabine County,2000,10444
Texas,San Augustine County,2000,8956
Texas,San Jacinto County,2000,22450
Texas,San Patricio County,2000,67362
Texas,San Saba County,2000,6201
Texas,Schleicher County,2000,2916
Texas,Scurry County,2000,16240
Texas,Shackelford County,2000,3299
Texas,Shelby County,2000,25264
Texas,Sherman County,2000,3182
Texas,Smith County,2000,175500
Texas,Somervell County,2000,6830
Texas,Starr County,2000,53818
Texas,Stephens County,2000,9637
Texas,Sterling County,2000,1373
Texas,Stonewall County,2000,1677
Texas,Sutton County,2000,4029
Texas,Swisher County,2000,8359
Texas,Tarrant County,2000,1454402
Texas,Taylor County,2000,126468
Texas,Terrell County,2000,1061
Texas,Terry County,2000,12707
Texas,Throckmorton County,2000,1834
Texas,Titus County,2000,28112
Texas,Tom Green County,2000,104043
Texas,Travis County,2000,820927
Texas,Trinity County,2000,13819
Texas,Tyler County,2000,20869
Texas,Upshur County,2000,35364
Texas,Upton County,2000,3378
Texas,Uvalde County,2000,25924
Texas,Val Verde County,2000,45023
Texas,Van Zandt County,2000,48347
Texas,Victoria County,2000,84011
Texas,Walker County,2000,61745
Texas,Waller County,2000,32842
Texas,Ward County,2000,10819
Texas,Washington County,2000,30420
Texas,Webb County,2000,194523
Texas,Wharton County,2000,41228
Texas,Wheeler County,2000,5237
Texas,Wichita County,2000,131591
Texas,Wilbarger County,2000,14638
Texas,Willacy County,2000,20047
Texas,Williamson County,2000,254962
Texas,Wilson County,2000,32706
Texas,Winkler County,2000,7077
Texas,Wise County,2000,49407
Texas,Wood County,2000,36877
Texas,Yoakum County,2000,7277
Texas,Young County,2000,17907
Texas,Zapata County,2000,12205
Texas,Zavala County,2000,11599
Texas,Anderson County,2001,54110
Texas,Andrews County,2001,12769
Texas,Angelina County,2001,79983
Texas,Aransas County,2001,22517
Texas,Archer County,2001,8797
Texas,Armstrong County,2001,2149
Texas,Atascosa County,2001,39874
Texas,Austin County,2001,24191
Texas,Bailey County,2001,6539
Texas,Bandera County,2001,18197
Texas,Bastrop County,2001,61278
Texas,Baylor County,2001,3940
Texas,Bee County,2001,31815
Texas,Bell County,2001,242573
Texas,Bexar County,2001,1414511
Texas,Blanco County,2001,8634
Texas,Borden County,2001,676
Texas,Bosque County,2001,17330
Texas,Bowie County,2001,89224
Texas,Brazoria County,2001,248355
Texas,Brazos County,2001,154218
Texas,Brewster County,2001,8947
Texas,Briscoe County,2001,1723
Texas,Brooks County,2001,7670
Texas,Brown County,2001,37624
Texas,Burleson County,2001,16610
Texas,Burnet County,2001,35994
Texas,Caldwell County,2001,33698
Texas,Calhoun County,2001,20662
Texas,Callahan County,2001,12714
Texas,Cameron County,2001,342262
Texas,Camp County,2001,11460
Texas,Carson County,2001,6379
Texas,Cass County,2001,30014
Texas,Castro County,2001,8054
Texas,Chambers County,2001,26557
Texas,Cherokee County,2001,46722
Texas,Childress County,2001,7599
Texas,Clay County,2001,11154
Texas,Cochran County,2001,3655
Texas,Coke County,2001,3819
Texas,Coleman County,2001,9068
Texas,Collin County,2001,537779
Texas,Collingsworth County,2001,3102
Texas,Colorado County,2001,20192
Texas,Comal County,2001,81434
Texas,Comanche County,2001,13668
Texas,Concho County,2001,3860
Texas,Cooke County,2001,36898
Texas,Coryell County,2001,73772
Texas,Cottle County,2001,1783
Texas,Crane County,2001,3891
Texas,Crockett County,2001,3861
Texas,Crosby County,2001,6960
Texas,Culberson County,2001,2854
Texas,Dallam County,2001,6178
Texas,Dallas County,2001,2267590
Texas,Dawson County,2001,14854
Texas,Deaf Smith County,2001,18294
Texas,Delta County,2001,5327
Texas,Denton County,2001,464862
Texas,DeWitt County,2001,20076
Texas,Dickens County,2001,2666
Texas,Dimmit County,2001,10063
Texas,Donley County,2001,3852
Texas,Duval County,2001,12889
Texas,Eastland County,2001,18031
Texas,Ector County,2001,120591
Texas,Edwards County,2001,2050
Texas,Ellis County,2001,115709
Texas,El Paso County,2001,684780
Texas,Erath County,2001,32877
Texas,Falls County,2001,18159
Texas,Fannin County,2001,31307
Texas,Fayette County,2001,22193
Texas,Fisher County,2001,4234
Texas,Floyd County,2001,7452
Texas,Foard County,2001,1623
Texas,Fort Bend County,2001,375122
Texas,Franklin County,2001,9595
Texas,Freestone County,2001,18095
Texas,Frio County,2001,16214
Texas,Gaines County,2001,14246
Texas,Galveston County,2001,254545
Texas,Garza County,2001,5032
Texas,Gillespie County,2001,21092
Texas,Glasscock County,2001,1345
Texas,Goliad County,2001,6997
Texas,Gonzales County,2001,18702
Texas,Gray County,2001,22094
Texas,Grayson County,2001,112375
Texas,Gregg County,2001,111642
Texas,Grimes County,2001,24170
Texas,Guadalupe County,2001,92075
Texas,Hale County,2001,35799
Texas,Hall County,2001,3756
Texas,Hamilton County,2001,8112
Texas,Hansford County,2001,5272
Texas,Hardeman County,2001,4582
Texas,Hardin County,2001,48375
Texas,Harris County,2001,3483124
Texas,Harrison County,2001,62290
Texas,Hartley County,2001,5469
Texas,Haskell County,2001,5925
Texas,Hays County,2001,104899
Texas,Hemphill County,2001,3300
Texas,Henderson County,2001,74033
Texas,Hidalgo County,2001,588533
Texas,Hill County,2001,32921
Texas,Hockley County,2001,22571
Texas,Hood County,2001,42658
Texas,Hopkins County,2001,32178
Texas,Houston County,2001,23021
Texas,Howard County,2001,33029
Texas,Hudspeth County,2001,3356
Texas,Hunt County,2001,78212
Texas,Hutchinson County,2001,23176
Texas,Irion County,2001,1699
Texas,Jack County,2001,8645
Texas,Jackson County,2001,14215
Texas,Jasper County,2001,35622
Texas,Jeff Davis County,2001,2221
Texas,Jefferson County,2001,249190
Texas,Jim Hogg County,2001,5156
Texas,Jim Wells County,2001,39767
Texas,Johnson County,2001,131681
Texas,Jones County,2001,20122
Texas,Karnes County,2001,15387
Texas,Kaufman County,2001,75177
Texas,Kendall County,2001,24515
Texas,Kenedy County,2001,416
Texas,Kent County,2001,808
Texas,Kerr County,2001,44206
Texas,Kimble County,2001,4487
Texas,King County,2001,314
Texas,Kinney County,2001,3385
Texas,Kleberg County,2001,31134
Texas,Knox County,2001,4018
Texas,Lamar County,2001,48488
Texas,Lamb County,2001,14496
Texas,Lampasas County,2001,18129
Texas,La Salle County,2001,5788
Texas,Lavaca County,2001,18864
Texas,Lee County,2001,16020
Texas,Leon County,2001,15490
Texas,Liberty County,2001,71632
Texas,Limestone County,2001,22045
Texas,Lipscomb County,2001,2940
Texas,Live Oak County,2001,12084
Texas,Llano County,2001,17430
Texas,Loving County,2001,62
Texas,Lubbock County,2001,246447
Texas,Lynn County,2001,6406
Texas,McCulloch County,2001,7984
Texas,McLennan County,2001,215561
Texas,McMullen County,2001,839
Texas,Madison County,2001,13675
Texas,Marion County,2001,11029
Texas,Martin County,2001,4687
Texas,Mason County,2001,3755
Texas,Matagorda County,2001,37912
Texas,Maverick County,2001,47561
Texas,Medina County,2001,39931
Texas,Menard County,2001,2321
Texas,Midland County,2001,115779
Texas,Milam County,2001,24379
Texas,Mills County,2001,5039
Texas,Mitchell County,2001,9576
Texas,Montague County,2001,19177
Texas,Montgomery County,2001,311693
Texas,Moore County,2001,20172
Texas,Morris County,2001,13146
Texas,Motley County,2001,1354
Texas,Nacogdoches County,2001,59615
Texas,Navarro County,2001,45994
Texas,Newton County,2001,14943
Texas,Nolan County,2001,15338
Texas,Nueces County,2001,311783
Texas,Ochiltree County,2001,9089
Texas,Oldham County,2001,2169
Texas,Orange County,2001,84140
Texas,Palo Pinto County,2001,27086
Texas,Panola County,2001,22718
Texas,Parker County,2001,91647
Texas,Parmer County,2001,9739
Texas,Pecos County,2001,16411
Texas,Polk County,2001,43085
Texas,Potter County,2001,114567
Texas,Presidio County,2001,7388
Texas,Rains County,2001,9709
Texas,Randall County,2001,105238
Texas,Reagan County,2001,3198
Texas,Real County,2001,2980
Texas,Red River County,2001,14176
Texas,Reeves County,2001,12684
Texas,Refugio County,2001,7751
Texas,Roberts County,2001,872
Texas,Robertson County,2001,16023
Texas,Rockwall County,2001,47114
Texas,Runnels County,2001,11138
Texas,Rusk County,2001,47378
Texas,Sabine County,2001,10419
Texas,San Augustine County,2001,8806
Texas,San Jacinto County,2001,22762
Texas,San Patricio County,2001,66980
Texas,San Saba County,2001,6167
Texas,Schleicher County,2001,2944
Texas,Scurry County,2001,15746
Texas,Shackelford County,2001,3304
Texas,Shelby County,2001,25344
Texas,Sherman County,2001,3121
Texas,Smith County,2001,177511
Texas,Somervell County,2001,6900
Texas,Starr County,2001,54565
Texas,Stephens County,2001,9446
Texas,Sterling County,2001,1363
Texas,Stonewall County,2001,1568
Texas,Sutton County,2001,4036
Texas,Swisher County,2001,8228
Texas,Tarrant County,2001,1488516
Texas,Taylor County,2001,125455
Texas,Terrell County,2001,1023
Texas,Terry County,2001,12432
Texas,Throckmorton County,2001,1793
Texas,Titus County,2001,27923
Texas,Tom Green County,2001,103855
Texas,Travis County,2001,847941
Texas,Trinity County,2001,13834
Texas,Tyler County,2001,20540
Texas,Upshur County,2001,35637
Texas,Upton County,2001,3211
Texas,Uvalde County,2001,26005
Texas,Val Verde County,2001,45110
Texas,Van Zandt County,2001,48945
Texas,Victoria County,2001,84681
Texas,Walker County,2001,62220
Texas,Waller County,2001,33208
Texas,Ward County,2001,10465
Texas,Washington County,2001,30469
Texas,Webb County,2001,199914
Texas,Wharton County,2001,41007
Texas,Wheeler County,2001,5102
Texas,Wichita County,2001,130191
Texas,Wilbarger County,2001,14362
Texas,Willacy County,2001,19818
Texas,Williamson County,2001,276610
Texas,Wilson County,2001,33259
Texas,Winkler County,2001,7017
Texas,Wise County,2001,51009
Texas,Wood County,2001,37472
Texas,Yoakum County,2001,7281
Texas,Young County,2001,17650
Texas,Zapata County,2001,12382
Texas,Zavala County,2001,11563
Texas,Anderson County,2002,54365
Texas,Andrews County,2002,12887
Texas,Angelina County,2002,80263
Texas,Aransas County,2002,23007
Texas,Archer County,2002,8882
Texas,Armstrong County,2002,2071
Texas,Atascosa County,2002,40823
Texas,Austin County,2002,24580
